name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Lay Down,Visions,Touch Sensitive,7xrnyfGBnw2ggLcWLufptF,2017-09-15,0,254694,0.453,0.00343,0.761,0.0,0.38,0.346,-6.179,0.114,109.797,0,4
Beauty And A Beat,Believe (Deluxe Edition),Justin Bieber,190jyVPHYjAqEaOGmMzdyk,2012-06-15,73,227986,0.602,0.000688,0.843,5.27e-05,0.0682,0.526,-4.831,0.0593,128.003,0,4
The Nights,The Days / Nights,Avicii,0ct6r3EGTcMLPtrXHDvVjc,2014-01-01,85,176658,0.527,0.0166,0.835,0.0,0.249,0.654,-5.298,0.0433,125.983,6,4
Dynamite,Rokstarr (Special Edition),Taio Cruz,4lYKuF88iTBrppJoq03ujE,2011-01-01,53,202626,0.755,0.00462,0.792,0.0,0.0307,0.868,-3.697,0.0817,119.982,4,4
Scream,Looking 4 Myself (Expanded Edition),Usher,12eMQUn2GzfsfsQLH53M19,2012-06-12,67,234693,0.616,0.00117,0.862,0.0,0.179,0.569,-5.18,0.0973,127.992,7,4
Prayer in C - Robin Schulz Radio Edit,Prayer In C,Lilly Wood and The Prick,7icHQ0UDRFe98tfvI0yyhL,2014-07-04,60,189399,0.76,0.0219,0.886,7.43e-06,0.623,0.78,-5.356,0.0258,123.002,9,4
My House,My House,Flo Rida,6Knv6wdA0luoMUuuoYi2i1,2015-04-07,77,192190,0.688,0.0215,0.702,0.0,0.128,0.74,-4.792,0.0499,94.006,7,4
Starships,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Nicki Minaj,2EBCVPNAG46nbgs6jXPGvv,2012-01-01,76,210626,0.747,0.135,0.716,0.0,0.251,0.751,-2.457,0.075,125.008,11,4
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,6v3KW9xbzN5yKLt9YKDYA2,2019-06-19,79,190799,0.759,0.0392,0.548,0.0,0.0828,0.749,-6.049,0.029,116.967,9,4
Innenstadt Unzensiert,Mietwagentape (Remastered),Celo & Abdi,1xyLNSX9fJfOV0CZ1MWbIx,2017-10-26,46,238602,0.387,0.0487,0.697,0.0,0.245,0.346,-7.123,0.402,73.33,2,1
Ghettolied 2011,Blut gegen Blut 2 X,Massiv,6rKOKDYPyATh7N5n0uOour,2011-01-28,29,235280,0.555,0.00373,0.948,0.0,0.117,0.503,-4.067,0.347,81.714,11,4
So mach ich es,23,23,5uktsTGQjlkfDWjFOHnNku,2011-10-17,48,220133,0.584,0.0688,0.892,0.0,0.348,0.733,-4.245,0.457,81.122,11,4
NRW (feat. Farid Bang & Summer Cem),Invictus (Premium Edition),Fard,6dIJitGafXXPSCAVyrnB68,2011,38,266000,0.603,0.73,0.708,0.0,0.14,0.482,-6.023,0.325,89.89,5,4
TaktTicker,TaktTicker,AL Kareem,7oTMSEcup3qBZdqy88ubym,2019-04-05,31,240000,0.682,0.203,0.83,0.0,0.164,0.821,-5.437,0.374,96.856,10,4
Bossaura,Bossaura,Kollegah,21lR6zXUkv1ijAxM6FjaTw,2011-10-14,51,364720,0.561,0.133,0.832,0.0,0.155,0.299,-4.956,0.351,87.719,10,4
Meine Stadt,Mietwagentape (Remastered),Celo & Abdi,1sAzPuDWSPZhrTiq4uQAlH,2017-10-26,38,168045,0.681,0.557,0.79,0.0,0.131,0.557,-6.305,0.369,89.639,1,4
Köln Kalk Ehrenmord,Ekrem,Eko Fresh,1JV6MZZev2m3i83Q9GCypk,2011-09-02,39,258253,0.673,0.0919,0.64,0.0,0.128,0.517,-7.226,0.351,170.767,2,4
600er Benz,Derdo Derdo,KC Rebell,2hB043swGxQ0JmTEa4b5zG,2011-05-27,35,166000,0.697,0.011,0.509,0.0,0.0955,0.415,-6.435,0.415,119.75,1,5
Teufelskreis,Banger leben kürzer XXX,Farid Bang,2gt6UaXK65ObagbucaGLHl,2018-10-19,38,262666,0.662,0.0579,0.67,0.0,0.363,0.421,-6.464,0.142,80.98,7,4
Massaka Kokain 2,Eine Kugel reicht nicht (Deluxe Version),Massiv,59C5RzflHv8emdtqpvwBRc,2011-10-28,24,251225,0.385,0.00702,0.958,0.0,0.0566,0.55,-3.15,0.379,87.871,4,4
Aura,Aura (Exclusive Version),Kool Savas,6sDb7wNlVXQGqnhEHiNt8B,2011-11-11,52,168093,0.615,0.254,0.84,0.0,0.055,0.256,-6.058,0.376,94.921,2,4
Hol doch die Polizei,Blutzbrüdaz - Die Mukke zum Film,Sido,1rDRzBXU3uRG8m0j4Kvc6Q,2011-01-01,44,163640,0.77,0.0686,0.754,0.0,0.0877,0.728,-7.079,0.223,86.008,5,4
Kobrakopf,Bossaura,Kollegah,0aN3xp1scljeXoyUepmYC5,2011-10-14,41,262066,0.522,0.117,0.781,0.0,0.329,0.515,-5.372,0.325,158.677,9,4
Alle Scheiße,Christoph Alex,Favorite,6T1ZAZtvPmfsZsZMt3gxp5,2011-05-06,44,184520,0.87,0.208,0.762,0.0,0.239,0.916,-3.717,0.107,98.071,6,4
Farben des Lebens,Fakker,Nazar,6zx6WRiYfXdSawIifT1cU6,2011-05-13,31,195213,0.602,0.0067,0.844,0.0,0.078,0.364,-7.854,0.265,94.695,0,4
Seine Geschichte,Invictus (Premium Edition),Fard,46b1rkIn86bK1EfVD4t1xT,2011,38,268000,0.554,0.0372,0.763,0.0,0.148,0.589,-5.141,0.321,92.013,5,4
Täterprofil,187 Strassenbande Sampler 2,187 Strassenbande,5IWobKnHbrHDGnaPtBath7,2011-01-21,34,136506,0.569,0.214,0.941,0.00193,0.267,0.657,-3.734,0.294,92.289,5,4
Auch wenn es manchmal regnet,23,23,5xSh9oUjrLtpMAHXpPJJTi,2011-10-17,44,203240,0.56,0.335,0.678,0.0,0.0895,0.755,-6.363,0.249,170.126,4,4
King of Rap / Ein Wunder,Aura (Exclusive Version),Kool Savas,31V32oauHyC91ufaeG7FhH,2011-11-11,28,156266,0.589,0.0106,0.74,0.0,0.0933,0.466,-6.137,0.411,95.007,7,4
Mondfinsternis,Bossaura,Kollegah,5thfpDHbJL3JyrSjsnhiLY,2011-10-14,47,197200,0.677,0.0918,0.94,0.0,0.0634,0.764,-4.254,0.294,149.886,9,4
Fremdgehen,Urlaub fürs Gehirn,K.I.Z,4q93KLrUbeAudJArZLilzo,2011-01-01,49,193946,0.724,0.000276,0.797,0.0,0.106,0.783,-4.551,0.0353,109.046,5,4
Zeit für mich,Monolog,Marc Reis,7pDJCABPzPYAAEqMySOEPN,2011-04-03,0,169546,0.659,0.428,0.821,2.76e-06,0.102,0.547,-8.231,0.0672,171.939,7,4
Sieh es endlich ein,Derdo Derdo,KC Rebell,2xusL7Ru2Ra17SJMMSStmL,2011-05-27,36,317146,0.568,0.502,0.688,0.0,0.136,0.207,-6.045,0.139,76.657,0,4
Drunken Freestyle,Christoph Alex,Favorite,6uqqYnPo9f1nHH2RFplqeJ,2011-05-06,41,150986,0.885,0.0135,0.636,0.0,0.12,0.741,-3.211,0.258,78.025,11,4
Comic-Helden aus dem Solarium,Fakker,Nazar,7ilOu5GYQqv0tooa9UyCQX,2011-05-13,22,253173,0.613,0.0293,0.868,0.0,0.387,0.474,-5.176,0.329,87.184,1,4
Und dann kam Essah,Aura (Exclusive Version),Kool Savas,5bixVw9KlWTKWrG3ihtcSg,2011-11-11,43,219186,0.792,0.326,0.791,0.0,0.32,0.571,-7.078,0.37,92.019,7,4
Hip Hop für mich,Die Profis: Zeiten ändern dich nicht immer,Dj Mirko Machine,44KglJMx8zvRYLkDJCXvx6,2011-11-14,12,251521,0.62,0.0325,0.76,0.0,0.282,0.542,-6.414,0.329,172.04,7,4
Wärst du immer noch hier?,Jenseits von Gut und Böse,Bushido,4UrCNDCMae8kIeNTvNGmJO,2011-05-13,45,209760,0.72,0.436,0.692,0.0,0.118,0.652,-7.298,0.239,87.032,0,4
Ich hasse dich zu lieben,Sillainstinkt,Silla,1ztoZxCjjhj7OBKr7z0HeD,2011-03-04,37,302160,0.74,0.0822,0.671,0.0,0.118,0.605,-7.539,0.242,139.964,1,4
Portwein,Circus Maximus,Morlockk Dilemma,16RBuDpEtZWtS2C4HVXz0U,2011-01-01,26,265981,0.456,0.0631,0.803,0.0,0.181,0.54,-4.461,0.218,181.729,2,4
Respect,Blackbook,Laas Unltd.,76nTfLTXTDKpWwOfcTGBLe,2011-08-26,0,238613,0.415,0.0493,0.806,0.0,0.0848,0.28,-5.815,0.535,90.133,8,4
Geboren um frei zu sein,Geboren um frei zu sein,Sido,56XrvwUWxNTtp26IxSneEs,2011-01-01,34,222626,0.501,0.28,0.81,0.0,0.342,0.388,-4.588,0.198,155.918,4,4
F.A.V. 2011,Christoph Alex,Favorite,2J7BblzsdlRvWQ9FPmlnlV,2011-05-06,38,199466,0.833,0.145,0.826,0.0,0.323,0.809,-2.826,0.189,110.563,8,4
Die Erde ist eine Scheide,Die Erde ist eine Scheide,Audio88,11e1dZR2ixtcZ17vVlXAR5,2011-12-22,26,201000,0.752,0.401,0.801,0.0,0.0586,0.767,-7.14,0.372,80.054,0,4
Poesie Album,Up2Date XXL,Samy Deluxe,0T8wIusBn0OpzFm2H6AVNY,2011-01-01,53,230546,0.66,0.387,0.77,0.00207,0.1,0.771,-9.084,0.22,149.903,11,4
S.O.S.,Invictus (Premium Edition),Fard,2aBRXqOVuSkPFaU04WPOig,2011,27,220133,0.471,0.44,0.773,0.0,0.145,0.75,-6.721,0.443,83.144,9,4
Dreh den Swag auf,Dreh den Swag auf,Money Boy,7pNTvZkyZPuesjbtefqq4h,2011-02-04,33,200666,0.707,0.157,0.618,0.0,0.095,0.695,-5.661,0.165,149.67,9,4
Der durch die Scheibeboxxxer,Urlaub fürs Gehirn,K.I.Z,62SCAvcCm2IPcXi7USts4O,2011-01-01,50,222520,0.638,0.188,0.842,0.0,0.421,0.838,-3.798,0.34,142.857,7,4
Kreis,Auf und davon,Casper,4dBRmfnBV53etLvPf47n07,2011-12-12,39,228226,0.522,0.0825,0.767,0.0,0.156,0.235,-8.257,0.477,75.195,6,4
Der Baum,Circus Maximus,Morlockk Dilemma,0TkyXzVUosvSNzgDJb32ny,2011-01-01,21,206530,0.584,0.139,0.914,1.3e-06,0.105,0.605,-4.707,0.297,89.467,1,4
Festl Gestan 2011,Rap is (K)a Ponyhof,Die Vamummtn,2eOzOmLHesrw03blCfEVMX,2011-09-30,40,273893,0.689,0.343,0.669,0.0,0.743,0.463,-7.649,0.85,89.777,8,4
Ich will wissen,Invictus (Premium Edition),Fard,30Gx41OGY4UkqXc7k95qOH,2011,28,190506,0.418,0.346,0.874,7.77e-06,0.123,0.32,-6.119,0.432,86.171,11,4
Mehr von dir,Alles im Kasten,Nomis,4mnbjlhufztO3OMxtBDh2f,2011-02-25,16,204666,0.621,0.42,0.727,0.000318,0.166,0.431,-5.056,0.387,98.131,9,4
Sepia zu Gold,Monty,Ahzumjot,1Nf2YovMnqRC8MoKuYUxnK,2011-09-30,9,210000,0.717,0.0162,0.535,2.06e-05,0.052,0.481,-5.99,0.133,90.914,7,4
Urlaub fürs Gehirn,Urlaub fürs Gehirn,K.I.Z,3Uu1Gpflq95f8NqKVPB5sz,2011-01-01,56,241973,0.614,0.0752,0.734,0.0,0.346,0.265,-3.634,0.0769,139.979,8,4
Aberwitz,Drama konkret,Hiob,6p5Ouog79ouy4agbejJ8B5,2011-07-05,24,194093,0.674,0.116,0.532,0.000125,0.104,0.457,-6.576,0.356,178.21,1,4
Mutterficker von Track,Solange früher alles besser war,Fatoni,1GP0goZzlUB4LQdjOpKpNu,2011-12-09,12,217746,0.525,0.281,0.638,0.0,0.15,0.712,-8.443,0.363,139.683,9,3
Dein Kuss,Invictus (Premium Edition),Fard,25Rh7OsSQVMBabMRGXOxzt,2011,33,224000,0.647,0.452,0.852,5.81e-06,0.288,0.45,-6.044,0.407,122.844,2,5
Der Druck steigt (Die Vergessenen Pt. 1),XOXO,Casper,3LvGtcNcd2SRMfjK1rivXt,2011-07-11,40,210213,0.45,0.192,0.734,1.17e-05,0.664,0.0599,-6.442,0.0943,119.995,2,4
069,Unzensiert,Haftbefehl,1B2s3CpX2PV0YN7DkLSQ4b,2015-12-18,65,222767,0.707,0.348,0.723,0.0,0.13,0.286,-5.114,0.359,124.374,0,4
CLA$$IC,CLA$$IC,Bushido,1NiRbfSiCys2d5JLLP4vJx,2015-11-06,51,226186,0.559,0.372,0.816,0.0,0.217,0.169,-6.079,0.295,125.004,5,4
John Gotti,"Zuhältertape, Vol. 4",Kollegah,1AJLh60YNQddJQzgImBjdL,2015-12-11,55,186186,0.693,0.0621,0.776,0.00215,0.19,0.194,-5.79,0.226,89.995,11,4
Avtomat,Masta (Deluxe Edition),Olexesh,1Wdr3rnJ4K2jEKx77Prtn0,2015-03-27,50,166756,0.63,0.358,0.694,0.0,0.121,0.721,-7.438,0.585,96.587,2,4
Alles & Nichts,Fata Morgana,KC Rebell,5IvZE7KsdG5ixFw481gJxb,2015-06-12,50,232520,0.506,0.226,0.839,0.0,0.306,0.547,-4.718,0.425,83.847,6,4
Chill Maaa,Unikat,Mosh36,6ll6ZonkTJcuRmAsvKa2IH,2015-02-20,0,157788,0.929,0.406,0.621,0.0,0.137,0.904,-5.051,0.29,94.499,9,4
Odyssee,Unzensiert,Haftbefehl,3gNIQ8YJ1eagJ4ML1R0VtG,2015-12-18,48,284872,0.44,0.137,0.684,0.0,0.237,0.381,-6.445,0.293,170.978,9,4
G$D,CLA$$IC,Bushido,0itKINbK5nXxuPdag36Bf9,2015-11-06,44,188813,0.595,0.0956,0.919,0.0,0.294,0.656,-6.264,0.48,90.852,6,4
12 Cheeseburger,Fette Unterhaltung,Ali Bumaye,2559eqtrpALDcYKNUddWfp,2015-06-05,0,154306,0.922,0.294,0.617,4.64e-06,0.113,0.648,-6.22,0.259,95.03,8,4
Halbmond,Almaz,Kurdo,3hTniSz4xgUBhYXq0XdDKR,2015-01-23,51,205960,0.801,0.189,0.727,0.0,0.105,0.637,-6.082,0.158,149.945,0,4
Wachstumshormone,Asphalt Massaka 3,Farid Bang,0lhQh74sjMz1KILC9Qya2y,2015-03-27,44,182000,0.551,0.0312,0.778,0.0,0.186,0.144,-4.164,0.194,93.397,1,4
Heckmeck,Bonchance,Celo & Abdi,0fPXAnqLpUal2GNM3tBEfe,2015-06-12,44,311963,0.494,0.467,0.879,0.0,0.559,0.574,-4.724,0.403,81.581,2,4
Nullkommaneun,"0,9 (Deluxe Version)",SSIO,3cLXgIlvugVKpWBmO5v9oy,2016-01-29,63,232434,0.489,0.0411,0.744,1.92e-05,0.127,0.266,-7.089,0.36,90.151,1,4
Brot brechen,CLA$$IC,Bushido,00gyhjNQl04BiDGxOYvFNu,2015-11-06,48,169186,0.73,0.591,0.711,0.0,0.129,0.369,-6.319,0.273,132.187,7,4
Meine Welt,Almaz,Kurdo,67ILaIEkRQCwNTZUtg7Okz,2015-01-23,47,197240,0.764,0.0379,0.787,0.0,0.235,0.823,-4.393,0.188,89.055,1,4
CopKKKilla,Unzensiert,Haftbefehl,2tjUg0ZW5NfLmSwx7vx50F,2015-12-18,51,169516,0.567,0.0212,0.914,0.000105,0.456,0.395,-5.131,0.321,193.879,1,4
Keine neuen Freunde - Remastered,Legacy - Best Of (Remastered),Kollegah,6eZeaBEvdbDX8WqgTWAtop,2017-07-14,43,196093,0.629,0.659,0.671,4.85e-06,0.196,0.59,-7.425,0.31,84.972,8,4
Iz da,Baba aller Babas,XATAR,2k0cvQmGvHOuNmKo2rMYIj,2015-05-01,44,213973,0.7,0.00949,0.769,0.0,0.0622,0.701,-3.127,0.258,92.957,3,4
Disziplin,Aus dem Schatten ins Licht,Kontra K,0xnoIu39UR8dRAU0zG9Syt,2015-02-06,49,210160,0.831,0.613,0.777,0.0,0.108,0.53,-6.848,0.117,132.039,2,4
N.T.M.,Obststand,LX & Maxwell,15Q7CNhQ3ljqUO8e8loEq0,2015-06-12,50,159402,0.646,0.0516,0.632,0.0,0.191,0.106,-5.763,0.179,94.252,10,4
Wenn der Beat nicht mehr läuft,Carlo Cokxxx Nutten 3,Bushido,6QnULckh0SXQ32RIA6rVLJ,2015-02-13,43,214666,0.642,0.137,0.871,0.0,0.114,0.429,-7.428,0.371,90.59,2,4
Prollz,Ebbe & Flut,Gzuz,4TVWrmLEcYcbFLvPGOSWuZ,2015-10-09,52,165386,0.618,0.136,0.734,0.0,0.42,0.272,-6.374,0.335,96.155,9,4
Auf Achse,Auf Achse,Celo & Abdi,1FMYDcqiFuXHBpdWaJPxFM,2015-07-28,31,251385,0.678,0.0416,0.869,0.0,0.775,0.607,-5.5,0.272,88.827,6,4
Pääh,Baba aller Babas,XATAR,1JlSuSSmvcKvRX25iPYJEC,2015-05-01,41,180133,0.719,0.144,0.912,0.0,0.242,0.79,-1.45,0.389,91.946,0,4
24 Std.,Kurwa,Schwesta Ewa,574v5RRiWDwAaLoe8nqWEX,2015-01-09,38,258767,0.588,0.0257,0.911,0.0,0.468,0.648,-4.095,0.331,92.71,11,4
Haifisch Nikez,Obststand,LX & Maxwell,0tlxLiVzma93kNMdiA87qe,2015-06-12,50,213293,0.591,0.0129,0.706,0.0,0.234,0.493,-4.997,0.422,123.169,10,5
CL500,Ebbe & Flut,Gzuz,0oq3HqazmZgAjs4UTCqeTz,2015-10-09,59,151600,0.517,0.283,0.658,0.0,0.0984,0.491,-7.219,0.379,132.098,1,5
Erfolg ist kein Glück,Aus dem Schatten ins Licht,Kontra K,4xuVfUXkHe1YZZZWNICGcV,2015-02-06,65,210813,0.605,0.382,0.716,0.0,0.104,0.804,-6.277,0.332,79.911,1,4
Immer noch 2015,Carlo Cokxxx Nutten 3,Bushido,7wCrblS6PX5pjPC64gz9ZP,2015-02-13,43,169333,0.798,0.0558,0.884,0.0,0.136,0.67,-5.025,0.141,92.018,1,4
Freitag,Der Sampler 3,187 Strassenbande,4ltNSHZHAKct5rctOogjcM,2015-01-30,0,184648,0.655,0.0571,0.731,0.0,0.266,0.709,-4.562,0.327,95.856,2,4
Original,Baba aller Babas,XATAR,5GIRDsQNm7G7GXQNGJmhCn,2015-05-01,41,210493,0.762,0.0879,0.875,0.0,0.647,0.75,-4.297,0.336,96.034,11,4
Ebbe & Flut,Ebbe & Flut,Gzuz,0W7iVjbLbE9yDDBeV45mAI,2015-10-09,49,212706,0.503,0.194,0.681,0.0,0.34,0.237,-5.383,0.368,86.697,2,4
Was solls (feat. Megaloh),Was solls (feat. Megaloh),Trettmann,3CUC6BtL1wmv2CBZ5gUI63,2015-08-14,41,258906,0.704,0.119,0.713,0.0,0.15,0.763,-5.655,0.373,129.878,6,4
Compton,Der Sampler 3,187 Strassenbande,5ja8KwfwvnFf3Q7AEk4lua,2015-01-30,0,164665,0.568,0.0154,0.633,0.0,0.123,0.5,-6.212,0.409,81.304,0,4
Jungs ausm Barrio,Achter Tag,Genetikk,78IlRW0oOnQTFEInDjDv6E,2015-05-08,43,242792,0.65,0.0418,0.745,0.0,0.55,0.474,-7.097,0.373,183.974,11,4
Mein Mantel,Baba aller Babas,XATAR,2SjkeXDliS0v822XeZFSCG,2015-05-01,34,201973,0.585,0.0428,0.868,0.0,0.141,0.617,-1.531,0.463,174.065,8,4
Depressionen im Ghetto,Unzensiert,Haftbefehl,3u936Q4P8zcW0l3uthgEwA,2015-12-18,37,181050,0.598,0.00647,0.845,0.000242,0.321,0.22,-4.711,0.194,96.834,11,4
Gefährlich,Der Sampler 3,187 Strassenbande,2xBbXKAeaQBdOs7gAxy3BF,2015-01-30,0,154011,0.626,3.37e-05,0.765,0.00674,0.404,0.277,-5.036,0.143,97.385,2,4
Butterfly Effect,Carlo Cokxxx Nutten 3,Bushido,1ScKIk3R4I090YbeUoNTOE,2015-02-13,45,179122,0.764,0.142,0.748,0.0,0.247,0.486,-6.098,0.165,95.017,1,4
Löwenzahn,VI (Deluxe),Sido,2kvukmN0vuSUO9pjOSLvgJ,2015-09-04,48,241706,0.694,0.0178,0.773,9.37e-06,0.302,0.133,-4.817,0.0575,85.037,1,4
Berliner Schnauze,Berliner Schnauze,Said,16VcBBzVdwxIOIQZjVxV11,2015-12-24,47,206333,0.506,0.304,0.802,0.0,0.359,0.606,-2.864,0.338,88.49,7,4
Bonchance,Bonchance,Celo & Abdi,5WcY8RTuQED8TJbtOGs1KW,2015-06-12,34,171985,0.438,0.0457,0.808,0.0,0.428,0.398,-5.127,0.243,87.596,9,4
Du liebst mich nicht,Du liebst mich nicht,Ado Kojo,3PqpyMLYQ3iqQ7GeF3oEXz,2015-01-17,36,197453,0.581,0.0129,0.724,1.8e-05,0.336,0.596,-5.565,0.222,177.892,8,4
Kampfgeist 2,Aus dem Schatten ins Licht,Kontra K,0FTCqUZ3YcmLGby3stj5zE,2015-02-06,52,230773,0.683,0.259,0.818,0.0,0.0757,0.522,-5.405,0.283,91.923,11,4
Das hab ich mir erlaubt,EHFD,Herzog,66E2lQdWNrxivnzs62c8lV,2015-10-23,15,175104,0.48,0.021,0.835,0.0,0.126,0.11,-5.978,0.217,94.917,10,4
9mm,Ebbe & Flut,Gzuz,4daSBCM6vRgFSgOgXZRvOE,2015-10-09,52,185733,0.674,0.142,0.816,0.0,0.254,0.647,-6.577,0.298,101.954,1,4
Niemals ohne Dich,Ein Mann ein Wort 2,Massiv,621wCiWE8y2DcLuA7N3vU3,2015-05-29,30,188571,0.716,0.286,0.673,2.6e-05,0.112,0.114,-7.44,0.13,83.986,1,4
AMG,J.G.U.D.Z.S. (Jung genug um drauf zu scheissen),Kay One,6xWt1B6PDzQPX7uBRIySkI,2015-06-19,28,226595,0.565,0.371,0.745,0.0,0.276,0.431,-4.738,0.0504,119.874,4,5
Bist Du real (feat. Moé),Fata Morgana,KC Rebell,07e3xDbcDMNF69X8DPaq6q,2015-06-12,58,178800,0.719,0.256,0.512,0.0,0.0913,0.432,-6.306,0.0358,94.918,9,4
Ehrenlos,Hurra die Welt geht unter,K.I.Z,1y2VNaNXAKYMiIwyVnIbfX,2015-07-10,52,265560,0.669,0.0225,0.714,3.28e-06,0.104,0.54,-6.928,0.0589,149.951,2,4
100%,100%,Senidah,58cWbqYLz06X69SqJiYeky,2019-11-28,2,196061,0.858,0.337,0.675,1.41e-05,0.172,0.61,-8.843,0.0997,115.01,9,4
Nautilus,Drama,Shindy,4qOTcNt9fUBA1PhA2VFg8W,2019-07-12,58,183692,0.723,0.000967,0.646,8.71e-06,0.256,0.164,-6.166,0.332,172.401,1,4
Jayjo,Jayjo,Undacava,5u6RROMqmSWcAVQhYOkGaS,2019-07-12,63,193892,0.732,0.327,0.6,0.0,0.0962,0.655,-7.959,0.419,159.841,1,4
Maghreb Gang (feat. French Montana & Khaled),Maghreb Gang (feat. French Montana & Khaled),Farid Bang,1IBUPdwV9TvaipSODdt8QY,2019-06-07,56,159800,0.738,0.0246,0.568,0.0,0.146,0.399,-5.341,0.186,99.933,8,4
Lambo Diablo GT (feat. Nimo & Juju) - Remix,Lambo Diablo GT (feat. Nimo & Juju) [Remix],Capo,3TMW1GOB1lsmvf8er2dE8g,2019-01-04,59,317902,0.722,0.445,0.731,6.19e-06,0.15,0.539,-7.461,0.0702,114.997,11,4
A nach B 2.0,A nach B 2.0,LOKO BEN,1eFbgUHa63ISTYyUBQuYt3,2019-10-11,0,209714,0.629,0.08,0.609,0.0,0.105,0.268,-6.719,0.224,206.297,1,4
Yallah Goodbye (feat. Gringo),Nur Noch Nice,Summer Cem,0q8ztFwyDEKVaVvNQVY1Cq,2019-11-08,56,141586,0.875,0.0215,0.738,0.023,0.112,0.21,-6.172,0.175,104.953,7,4
Raffaello,Drama,Shindy,7GGhY0m7PZ408BYVXgXtjt,2019-07-12,53,237560,0.645,0.193,0.49,1.41e-05,0.092,0.154,-9.198,0.105,74.376,0,4
Eine Nacht,Eine Nacht,Belah,5CdV97QuSkGJguBKW5qOAf,2019-07-26,59,177229,0.607,0.182,0.586,0.0,0.0846,0.484,-6.24,0.0685,99.903,1,4
PHANTOM (feat. Summer Cem),PHANTOM (feat. Summer Cem),reezy,1s0nANz8q6gEZOms034GbU,2019-10-25,55,170226,0.866,0.123,0.534,0.00212,0.085,0.325,-7.511,0.0954,88.993,0,4
Royal Rumble,Royal Rumble,Kalazh44,4Rif4wqdvzy84dhP1apC4Y,2019-06-14,58,245000,0.591,0.105,0.888,2.63e-05,0.0928,0.574,-3.161,0.274,126.881,1,5
Mile Away,Mile Away,Kelvyn Colt,4Fl3rGS5f8s9QZ0otLX11N,2019-11-08,0,193548,0.548,0.17,0.553,0.0,0.0939,0.251,-8.534,0.165,122.472,7,5
Barrio,Barrio,Olexesh,3mbGX2yy83BtCiPO59mE5r,2019-05-17,50,200788,0.802,0.45,0.708,0.0331,0.305,0.625,-5.848,0.0502,102.987,1,4
Affalterbach,Drama,Shindy,2e3bkN2QCScPUnUQiA9ZA4,2019-07-12,59,174159,0.819,0.0126,0.633,0.0,0.381,0.808,-4.893,0.328,86.982,10,4
Run Run Run,Run Run Run,Capo,65NX0qTlnZTDYzTypKfOWD,2019-08-02,58,147692,0.831,0.361,0.601,2e-05,0.0915,0.198,-7.49,0.0599,103.967,4,4
Wieso?,Wieso?,Ra'is,1LK1THOpF8Ul8rHeL2Ws9C,2019-12-20,51,165128,0.776,0.465,0.582,0.0,0.115,0.311,-8.296,0.14,95.019,9,4
La Haine,MILLIES,Luciano,1ERXF9U6jJlnhYMHRXSAKG,2019-08-29,56,164560,0.836,0.249,0.598,9.18e-05,0.172,0.587,-6.78,0.11,101.987,5,4
gENAuSo,SORRY...,Dardan,5nmVf5dSgH4A25qsev28Mi,2019-08-16,59,200960,0.81,0.0865,0.642,0.0,0.0772,0.595,-5.328,0.0437,119.955,9,4
Guadalajara (feat. Summer Cem),Fieber,Bausa,7CcdtyzEHSTGOaZULNlkZj,2019-06-21,34,168642,0.857,0.0726,0.746,0.00064,0.115,0.453,-7.563,0.289,117.941,7,4
Lelele,Super Plus,Azet,61A9J4906Zkuqd22oasZVR,2019-03-08,49,190341,0.837,0.0565,0.689,0.000123,0.0971,0.489,-5.025,0.217,125.371,1,5
Babyblau,Drama,Shindy,765SUkf7pLlponXr94on4Q,2019-07-12,55,157798,0.811,0.0561,0.59,0.000909,0.096,0.455,-8.508,0.0355,99.01,3,4
Papi (feat. badmómzjay),Papi (feat. badmómzjay),Monet192,6Q2qQTdLNfOubXXXzMNgwd,2019-06-21,56,180366,0.85,0.0012,0.462,0.000187,0.348,0.341,-8.796,0.336,99.963,11,4
Primetime,Nur Noch Nice,Summer Cem,4mHssPrHQI9DUjRiFrPCvb,2019-11-08,56,201266,0.823,0.0168,0.592,0.000266,0.0975,0.19,-8.287,0.115,146.017,2,4
Fendi Drip,MILLIES,Luciano,1e9QSdX5uLUw6vbrkZJyXi,2019-08-29,59,220880,0.827,0.0827,0.646,0.0,0.123,0.711,-6.122,0.505,168.025,11,4
Fragen,Super Plus,Azet,3gs4lX2JSAFc8v8piogE3i,2019-03-08,54,176260,0.839,0.488,0.733,8.28e-05,0.0923,0.409,-5.26,0.273,123.14,2,4
Neptun,Neptun,KC Rebell,3GmfHF5RUe6r5C9UbvIXQp,2019-07-18,55,197832,0.426,0.295,0.669,0.035,0.108,0.0983,-7.154,0.0907,93.136,6,4
MONEYHONEYDRIP,MONEYHONEYDRIP,Jamule,7uj8AUQSUg8ZAzabYLwt8f,2019-09-26,46,158549,0.768,0.451,0.519,0.00303,0.102,0.515,-9.313,0.202,171.899,0,4
Diamonds (feat. Capital Bra),Nur Noch Nice,Summer Cem,2nPJnablplDgVVgSDF9BAs,2019-11-08,58,197013,0.763,0.0887,0.495,0.0,0.07,0.347,-8.685,0.272,154.794,4,4
