name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
All or Nothing,O-Town,O-Town,1z35crfs2inLHpArGKuHFd,2001,0,281426,0.644,0.205,0.473,0.0,0.183,0.252,-5.201,0.0282,126.925,0,4
Gone,Celebrity,*NSYNC,4CCUjYJPbSXLL23BFeBVbI,2001-07-24,52,292000,0.704,0.43,0.409,0.0,0.109,0.495,-8.581,0.0597,113.863,11,4
Got the Feelin' - Radio Edit,Five,Five,5pHkdbnwsgEuwdpNvwy3My,1998-07-14,32,207626,0.76,0.0611,0.861,0.0,0.128,0.857,-6.65,0.11,98.58,0,4
Like a Rose,Here We Come,A1,2jvrUFdJTjcgs94427PqHx,1999-12-02,55,251733,0.594,0.294,0.587,0.0,0.131,0.356,-7.665,0.0324,133.994,9,4
The Hardest Thing,98º And Rising,98º,7BHPfjnhrmPLcnAL3mx6cT,1998-01-01,54,274626,0.723,0.154,0.48,0.0,0.0672,0.571,-7.503,0.0282,87.99,10,4
Baby Can I Hold You - Edit,Where We Belong,Boyzone,2hfJbewTUwEIeej6E0ktN8,1998-05-25,0,194093,0.55,0.489,0.487,0.00282,0.093,0.511,-9.842,0.026,150.013,0,4
I Wanna Sex You Up - Single Mix,C.M.B.,Color Me Badd,1kPBHRXyXdrtYfUfeRwBko,1991-07-23,60,236946,0.551,0.00549,0.591,6.55e-06,0.0416,0.474,-8.404,0.12,201.81,6,4
Show Me the Meaning of Being Lonely,Millennium,Backstreet Boys,6B7qPz0gQ2FlwUvTUPTZ27,1999-05-21,0,234960,0.627,0.235,0.629,0.0,0.0768,0.694,-4.982,0.0252,167.974,6,4
Music of My Heart,Greatest Hits,*NSYNC,0M3ZIWNcizkhYFvn6RuCEz,2005-10-25,41,271160,0.375,0.4,0.556,0.0,0.0956,0.397,-7.196,0.041,111.827,11,4
Pray,Take That Greatest Hits,Take That,6Ln76fIfkdmL6UHbuYR756,1996-03-25,0,223893,0.552,0.0323,0.832,1.66e-06,0.355,0.446,-11.681,0.0587,103.544,7,4
All My Life,Love Always,K-Ci & JoJo,5GorFaKkP2mLREQvhSblIg,1997-01-01,71,331240,0.629,0.114,0.511,3.91e-06,0.0588,0.181,-8.651,0.0326,128.038,1,4
I Swear,All-4-One,All-4-One,4WUnM4KNZ0kjp0CUeoyOnS,1994-01-01,68,259853,0.532,0.235,0.407,0.0,0.117,0.23,-9.658,0.0233,83.207,6,4
I'll Never Break Your Heart,Backstreet Boys,Backstreet Boys,4lq4yY0y3XqDQZsx03ITaH,1996,51,287506,0.519,0.0885,0.589,0.0,0.153,0.341,-6.005,0.029,161.992,7,3
Conga!,The Very Best Of Gloria Estefan (English Version),Gloria Estefan,0KxTWgl64TNOQXiGFJYc6t,1984,58,252933,0.782,0.141,0.873,0.0571,0.112,0.858,-7.157,0.0475,123.181,2,4
Happy Birthday,Hotter Than July,Stevie Wonder,01lewSOj9ZaXplh9TpNKL4,1980-09-29,59,357026,0.779,0.00511,0.571,1.16e-05,0.0532,0.96,-15.327,0.0427,116.197,1,4
I'm So Excited,So Excited! (Expanded Edition),The Pointer Sisters,1ot6jEe4w4hYnsOPjd3xKQ,1982-02-01,71,230640,0.59,0.0962,0.868,0.000322,0.442,0.798,-5.832,0.048,184.348,5,4
All Night Long (All Night),Can't Slow Down,Lionel Richie,7gaQtc0vrSpmRJpSMDiPEk,1983,62,383440,0.716,0.111,0.556,0.0076,0.0422,0.8,-13.917,0.0406,108.828,1,4
Flashdance...What a Feeling - Radio Edit,What a Feelin',Irene Cara,3cbV252akVZInSvJk7jAYX,1983-01-01,73,237053,0.572,0.0058,0.654,3.21e-06,0.09,0.399,-7.027,0.0344,122.491,7,4
Let's Groove,Raise!,"Earth, Wind & Fire",3koCCeSaVUyrRo3N2gHrd8,1981-11-14,79,339320,0.869,0.121,0.648,2.17e-05,0.126,0.9,-8.698,0.0633,125.035,11,4
Lay All Your Love On Me,Super Trouper,ABBA,4euAGZTszWPrriggYK0HG9,1980,71,274466,0.678,0.117,0.727,0.00396,0.354,0.71,-7.844,0.0258,133.481,2,4
Could You Be Loved,Uprising,Bob Marley & The Wailers,5O4erNlJ74PIF6kGol1ZrC,1980,77,237000,0.916,0.36,0.72,0.00016,0.0958,0.76,-8.548,0.1,103.312,0,4
It's Raining Men,80s 100 Hits,Various Artists,5TgD3Wh5ZUZnUU4tmVvJbx,2010-02-26,62,212000,0.705,0.207,0.898,0.00118,0.702,0.657,-6.371,0.0702,136.282,5,4
Holiday,Madonna,Madonna,7arHM2KZ0KzIZXFVDRGClI,1983-07-27,58,231560,0.813,0.0251,0.699,0.0135,0.0527,0.732,-8.656,0.0458,117.548,7,4
U Can't Touch This,Please Hammer Don't Hurt 'Em,MC Hammer,1B75hgRqe7A4fwee3g3Wmu,1990-02-20,74,257360,0.867,0.00456,0.517,0.000339,0.0864,0.866,-13.222,0.0875,133.148,11,4
Pass The Dutchie,Anthology,Musical Youth,1BkY0N8ChFk2mdLbAUu8ZK,1994-02-28,78,205426,0.805,0.459,0.418,0.0,0.288,0.966,-14.374,0.0979,149.724,7,4
Kickstart My Heart,Dr Feelgood,Mötley Crüe,7xnaUQyUDrpSr7w6USC7FU,1989,0,282653,0.354,0.00156,0.978,0.00377,0.284,0.247,-3.619,0.297,178.852,7,4
Buffalo Soldier,Confrontation,Bob Marley & The Wailers,7BfW1eoDh27W69nxsmRicb,1983,72,255840,0.929,0.142,0.463,5.26e-06,0.0634,0.757,-8.651,0.308,124.084,9,4
Live It Up,Fundamental As Anything,Mental As Anything,0d4DyZYCiSH5fNnc0Hfz3L,1985-09-01,43,254200,0.688,0.267,0.781,0.0,0.054,0.934,-8.868,0.0269,119.847,7,4
The Loco-Motion,Kylie,Kylie Minogue,1L1MWnX8hpdkHWCR4wFk7G,1988-07-04,45,194133,0.762,0.428,0.823,0.173,0.0243,0.8,-11.271,0.035,128.997,3,4
Jump (For My Love) - Single Remix,The Essential Pointer Sisters,The Pointer Sisters,4WoT9wgK9o1cxBfKRWlRzx,2017-12-15,42,238400,0.854,0.0289,0.85,6.47e-05,0.445,0.851,-7.013,0.0606,134.393,10,4
Like a Virgin,Like a Virgin (Reissue),Madonna,1ZPlNanZsJSPK5h9YZZFbZ,1984-11-12,71,218626,0.771,0.152,0.655,0.00197,0.0685,0.97,-10.842,0.0372,119.747,3,4
Just Can't Get Enough,Speak And Spell (Deluxe),Depeche Mode,0qi4b1l0eT3jpzeNHeFXDT,1981-11-02,72,220893,0.766,0.403,0.772,0.0584,0.183,0.919,-9.362,0.0353,128.168,0,4
When All Is Said And Done,The Visitors,ABBA,6tlF4uh34QXqq81XrIyO0O,1981,38,198066,0.723,0.424,0.679,5.6e-05,0.317,0.71,-7.517,0.0357,126.028,2,4
The Best,Foreign Affair,Tina Turner,6pPWRBubXOBAHnjl5ZIujB,1989-09-13,69,329800,0.662,0.108,0.737,0.0191,0.119,0.744,-9.54,0.0296,103.867,0,4
I'm Still Standing,Too Low For Zero,Elton John,1jDJFeK9x3OZboIAHsY9k2,1983-05-30,81,183440,0.504,0.356,0.904,0.121,0.14,0.772,-6.863,0.179,176.808,6,4
Whenever God Shines His Light,Avalon Sunset,Van Morrison,2hyXvK4P4cZmJoeqhEicjv,1989-06-06,44,295560,0.623,0.349,0.634,0.000191,0.0845,0.843,-7.957,0.0426,89.027,7,4
Celebration - Single Version,Celebration / Morning Star,Kool & The Gang,6pc8xULSlsMdFB3OrqbvZ4,1980,0,215653,0.843,0.0466,0.656,0.0187,0.169,0.931,-11.184,0.0595,121.112,1,4
Freeway of Love - Single Mix,Knew You Were Waiting: The Best Of Aretha Franklin 1980-1998,Aretha Franklin,0RaY0juzXaCUDZ7SWGn85j,2012,0,246693,0.738,0.33,0.921,2.09e-06,0.066,0.668,-4.908,0.124,125.436,0,4
Never Knew Love Like This Before,The Best Of Stephanie Mills,Stephanie Mills,4EUlszQIxlPwiHJ6e6j6Gy,1995-01-01,60,325173,0.739,0.384,0.566,3.1e-06,0.0735,0.739,-13.534,0.0335,114.045,11,4
I Wanna Dance with Somebody (Who Loves Me),Whitney,Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,1987-06-02,81,291293,0.709,0.207,0.824,0.000307,0.0888,0.867,-8.824,0.0453,118.818,1,4
Nothing Can Divide Us,Greatest Hits,Jason Donovan,34sAPj9hCZr4f814I3MWEy,1991,23,226200,0.702,0.0263,0.788,2.42e-06,0.0436,0.852,-11.54,0.0423,120.1,7,4
What You Get Is What You See,Tina!,Tina Turner,5tZvekvsTuNO6zjQ40fDm7,2008-09-30,44,271533,0.623,0.0153,0.628,0.0218,0.244,0.929,-10.253,0.0349,156.292,5,4
Gold - Non Stop Edit,Driving,Various Artists,0x6as2plamNJK49EcpwB27,2008-04-28,32,234373,0.716,0.296,0.792,0.00891,0.079,0.64,-6.907,0.0363,143.073,10,4
Into the Groove,Celebration (double disc version),Madonna,2m0M7YqCy4lXfedh18qd8N,2009-09-18,65,285093,0.729,0.0658,0.856,0.00832,0.0691,0.804,-4.164,0.035,116.467,10,4
Gimme All Your Lovin',Eliminator,ZZ Top,0OBwxFLu6Yj61s2OagYbgY,1983-03-23,70,241080,0.63,0.00322,0.788,0.0237,0.0883,0.63,-6.7,0.0298,120.059,5,4
Pressure Down,Whispering Jack,John Farnham,6OKxpfca25E4UC23VR7E73,1986,54,227360,0.745,0.152,0.86,0.00411,0.636,0.754,-11.075,0.0439,111.804,6,4
Every Little Step,Don't Be Cruel (Expanded),Bobby Brown,77jafF0LW3uR4CDx04OK3F,1988-06-20,0,237306,0.779,0.0061,0.755,0.0,0.048,0.947,-9.04,0.0384,99.84,1,4
Moonlight Shadow,The Mike Oldfield Collection,Mike Oldfield,5Jc21xaya2MrHp2KOetrBq,2009-01-01,0,218186,0.611,0.291,0.72,0.0,0.356,0.8,-8.359,0.0259,128.594,4,4
Material Girl,Like a Virgin (Reissue),Madonna,7bkyXSi4GtVfD7itZRUR3e,1984-11-12,58,240706,0.775,0.246,0.616,6.77e-06,0.0511,0.98,-12.676,0.0317,136.63,0,4
Never Gonna Give You Up,Platinum & Gold Collection,Rick Astley,0FutrWIUM5Mg3434asiwkp,2004-03-09,0,212400,0.695,0.0262,0.976,2.41e-05,0.182,0.937,-6.982,0.0428,113.357,8,4
How Will I Know,Whitney Houston,Whitney Houston,5tdKaKLnC4SgtDZ6RlWeal,1985-02-14,70,275533,0.832,0.201,0.544,0.000139,0.632,0.928,-12.697,0.0442,119.49,6,4
"De Do Do Do, De Da Da Da",Zenyatta Mondatta (Remastered 2003),The Police,0yJvWbn8xQKiDZ84VN5lQG,1980-10-03,64,247293,0.78,0.06,0.523,0.0629,0.24,0.855,-8.884,0.051,147.86,9,4
You Spin Me Round (Like a Record),Youthquake,Dead Or Alive,7uHO4AmKtyGa5v5fsElGoC,1985-03-26,7,199666,0.567,0.0312,0.943,0.0965,0.544,0.965,-7.992,0.0387,128.207,6,4
"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",Solo Collection,Glenn Frey,60EtAySYm0qBlPj3LSXil6,1995-01-01,0,225506,0.646,0.103,0.833,1.39e-05,0.0883,0.95,-6.899,0.0458,149.598,7,4
(I've Had) The Time of My Life,Dirty Dancing,Various Artists,5UqqOfFa9DYXALpCCF8VwB,1987-07-10,0,289680,0.697,0.0476,0.665,0.00665,0.0796,0.485,-12.907,0.0412,108.535,6,4
Venus,True Confessions (Platinum Re-Issue),Bananarama,6KqWBiEZxRmPPGDc0PkRoV,1986,0,229164,0.722,0.0883,0.961,0.61,0.278,0.91,-4.812,0.0514,126.113,9,4
I Should Be so Lucky,Kylie,Kylie Minogue,28PaUaK6GLb0AcnOBdfyTs,1988-07-04,37,204893,0.745,0.0626,0.918,0.42,0.356,0.875,-10.263,0.0296,116.081,7,4
Like a Prayer,Like a Prayer,Madonna,2v7ywbUzCgcVohHaKUcacV,1989-03-21,65,340866,0.66,0.432,0.629,7.3e-05,0.172,0.324,-12.359,0.0387,111.926,5,4
When Tomorrow Comes - Remastered Version,Revenge,Eurythmics,37ChXB1nAYEFkzhNhgLt39,1986-06-30,53,268720,0.421,0.0727,0.98,0.0,0.459,0.509,-2.201,0.0887,139.36,5,4
The Winner Takes It All,Super Trouper,ABBA,3oEkrIfXfSh9zGnE7eBzSV,1980,73,294720,0.454,0.574,0.788,0.000766,0.0859,0.52,-6.748,0.0371,126.15,6,4
Give It Up,The Very Best of KC & the Sunshine Band,KC & The Sunshine Band,40QPoAAKKMwPms6I6FHJqy,1998-02-16,58,245800,0.84,0.08,0.654,0.000259,0.063,0.841,-12.135,0.0621,125.68,3,4
Summer Of '69,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,0GONea6G2XdnHWjNZd6zt3,1984-11-05,81,216053,0.508,0.0183,0.834,0.0,0.0732,0.774,-6.205,0.0386,139.131,2,4
Open Your Heart,True Blue (Reissue),Madonna,6poribUG9PSY1eudyCjJTS,1986-06-30,52,253453,0.624,0.049,0.951,4.73e-06,0.195,0.795,-3.819,0.0572,113.915,7,4
You Win Again,E.S.P.,Bee Gees,19dL5Zj3Gxr6RGQHlAXxyF,1987-09-01,0,241400,0.547,0.0874,0.831,8.34e-06,0.222,0.909,-11.298,0.0319,168.581,11,4
I Knew You Were Waiting (For Me),Ladies And Gentlemen... The Best Of George Michael,George Michael,2XgDgIsVUOt9Lov5G4Wruy,1998-11-09,54,238000,0.717,0.266,0.837,0.0,0.235,0.68,-5.49,0.0457,107.989,4,4
Red Red Wine,The Very Best Of,UB40,4uOKFydzAejjSFqYbv1XPt,2000,73,183733,0.857,0.00414,0.468,1.32e-05,0.269,0.843,-8.53,0.0476,89.119,1,4
There Must Be an Angel (Playing with My Heart),Ultimate Collection,Eurythmics,2hbA72TFulrNGTEBUMAnzG,2005-11-04,55,281040,0.584,0.267,0.776,0.0,0.112,0.608,-5.495,0.0358,112.139,0,4
Wake Me Up Before You Go-Go,Make It Big,Wham!,0ikz6tENMONtK6qGkOrU3c,1984-10-23,79,231333,0.62,0.271,0.573,0.0,0.0607,0.897,-11.893,0.0423,81.548,0,4
Jump - 2015 Remaster,1984 (Remastered),Van Halen,7N3PAbqfTjSEU1edb2tY8j,1984-01-04,78,241599,0.572,0.171,0.835,0.000377,0.0702,0.795,-6.219,0.0317,129.981,0,4
The Only Way Is Up,Wanted,Yazz,0QmL9PTzMnBW1SeFmJmDF9,1988-11-14,0,268373,0.636,0.0632,0.883,0.00166,0.167,0.67,-7.398,0.0404,124.576,11,4
You Shook Me All Night Long,Back In Black,AC/DC,2SiXAy7TuUkycRVbbWDEpo,1980-07-25,79,210173,0.532,0.00287,0.767,0.000513,0.39,0.755,-5.509,0.0574,127.361,7,4
Dancing On The Ceiling,Dancing On The Ceiling (Expanded Edition),Lionel Richie,1AwJGxWNl5n8O2CSlvPKYL,1986,0,270720,0.698,0.12,0.774,2.26e-06,0.409,0.731,-8.642,0.048,133.197,0,4
Lucky Star,Madonna,Madonna,5I0WMWBGRuHiAwNa6yjm9r,1983-07-27,43,337840,0.803,0.198,0.814,1.18e-05,0.223,0.933,-4.579,0.0381,117.08,4,4
Paranoid Android,OK Computer,Radiohead,2nTsKOXIVGDf2iPeVQO2Gm,1997-05-28,0,387213,0.252,0.0377,0.849,0.00592,0.0545,0.194,-6.501,0.0581,163.704,5,4
Everlong,The Colour And The Shape,Foo Fighters,5UWwZ5lm5PKu6eKsHAGxOk,1997-05-20,81,250546,0.413,5.99e-05,0.881,0.000308,0.0805,0.364,-5.541,0.0367,158.066,11,4
Good Riddance (Time of Your Life),Nimrod,Green Day,6ORqU0bHbVCRjXm9AjyHyZ,1997-10-14,75,153466,0.475,0.183,0.432,0.0,0.161,0.648,-7.844,0.0302,94.605,7,4
Engel,Sehnsucht,Rammstein,0xrkyEMkG4dVa5OMLQZOX8,1997-08-25,69,264266,0.637,0.00918,0.658,0.00229,0.295,0.328,-5.775,0.0291,96.072,2,4
It's No Good,Ultra (Deluxe),Depeche Mode,7HDWE2Ib7cjkhzULV4K8y3,1997-04-14,59,358520,0.603,0.0085,0.756,0.0479,0.0824,0.184,-6.48,0.0344,99.107,10,4
Fuel,Reload,Metallica,6FUwPb4mGlUDbx42uspXaZ,1997-01-01,68,269800,0.49,2.02e-05,0.951,0.0027,0.0314,0.589,-3.777,0.0477,106.946,1,4
Torn,My Own Prison,Creed,3DzACnzaSuuMseZqqTFfNy,1997-01-01,53,383933,0.417,0.00037,0.739,0.00919,0.0692,0.126,-7.02,0.029,146.289,0,4
My Own Summer (Shove It),Around the Fur,Deftones,1158ckiB5S4cpsdYHDB9IF,1997-10-27,72,214760,0.443,1.33e-05,0.781,0.205,0.166,0.372,-4.277,0.0377,71.841,1,4
Nobody's Wife,Together Alone,Anouk,1Q0p30HuN1ADMX2CmPzIvO,1997-01-01,59,205733,0.506,0.00764,0.903,6.06e-05,0.144,0.5,-6.684,0.0374,98.074,6,4
Anybody Seen My Baby? - Remastered,Bridges To Babylon (Remastered),The Rolling Stones,4tXr9v3K7nWW1aebWqR1B7,1997-09-29,60,271160,0.605,0.00286,0.742,0.00105,0.256,0.47,-4.363,0.0327,105.04,4,4
Discotheque,Pop,U2,3IrhUrZKAkJ8LsFtH71fOT,1997-03-03,48,318666,0.581,0.000859,0.825,0.095,0.11,0.663,-9.689,0.0373,120.362,4,4
Du hast,Sehnsucht,Rammstein,5awDvzxWfd53SSrsRZ8pXO,1997-08-25,73,234226,0.64,0.00369,0.922,0.055,0.332,0.716,-6.283,0.0385,125.105,9,4
One,My Own Prison,Creed,35GwlKlVXgFCMF5uTp5r7P,1997-01-01,56,302533,0.557,2.14e-05,0.933,8.66e-06,0.117,0.435,-3.7,0.035,110.946,6,4
Song 2 - 2012 Remaster,Blur (Special Edition),Blur,1FTSo4v6BOZH9QxKc3MbVM,1997-02-10,76,121160,0.674,0.00178,0.789,0.00708,0.0753,0.918,-6.903,0.0676,129.802,8,4
The Memory Remains,Reload,Metallica,6RbC38oDCIXD8V2AOU1Tjr,1997-01-01,62,279173,0.435,0.000303,0.901,0.0072,0.185,0.547,-3.694,0.0429,143.646,10,4
The Meaning Of Life,Ixnay On The Hombre,The Offspring,48WEsrIKIPyQzCW4pcf3sh,1997-02-04,53,176666,0.257,0.00894,0.965,4.79e-05,0.0703,0.553,-2.783,0.0714,169.031,0,4
Be Quiet and Drive (Far Away),Around the Fur,Deftones,4Uiw0Sl9yskBaC6P4DcdVD,1997-10-27,71,299866,0.206,9.91e-06,0.965,0.827,0.367,0.168,-5.116,0.079,92.615,1,4
Wicked Game,Greatest Love Songs Vol. 666,HIM,1eVYwIlxbOgSiiD0uvEhSy,1997-11-03,44,233733,0.513,0.00235,0.872,6.11e-05,0.0807,0.525,-4.921,0.0481,120.399,9,4
Save Tonight,Desireless,Eagle-Eye Cherry,7v02Sn9vYRQ6pc1lqhnkWY,1997-07-21,52,236040,0.548,0.000154,0.742,3.97e-05,0.109,0.583,-6.536,0.0337,119.496,0,4
What's This Life For,My Own Prison,Creed,01z3wyn02forxUQHEDAa0R,1997-01-01,54,248226,0.393,0.00966,0.78,1.37e-05,0.105,0.204,-4.771,0.0317,141.772,7,4
Josie,Dude Ranch,blink-182,5IKqS0Kmme9uVOVjulysEV,1997-01-01,51,199973,0.425,5.44e-05,0.978,0.000267,0.124,0.583,-5.154,0.109,99.867,11,4
Saint Joe On The School Bus,Marcy Playground,Marcy Playground,1LC2Hcgf2RgEbxPHNTnzaC,1997-01-01,57,200156,0.716,0.00333,0.686,0.00368,0.126,0.854,-7.127,0.0329,103.931,4,4
Tubthumping,Tubthumper,Chumbawamba,22HYEJveCvykVDHDiEEmjZ,1997,65,278778,0.348,0.128,0.88,0.0,0.357,0.606,-7.366,0.0978,101.185,2,4
"Touch, Peel And Stand",Days Of The New,Days Of The New,2eG7o3BfbzohiETArwsX1K,1997-06-03,65,297146,0.58,0.05,0.627,1.68e-06,0.297,0.825,-8.017,0.0316,82.151,11,4
My Own Prison,My Own Prison,Creed,5vRPXm59z8ewWO6WiJHg3m,1997-01-01,63,298800,0.505,0.0277,0.778,0.00275,0.115,0.284,-4.778,0.0398,140.493,10,4
All I Want,Ixnay On The Hombre,The Offspring,717oSBYrcR8awQgUsmyE32,1997-02-04,62,114666,0.205,0.01,0.973,0.0,0.393,0.565,-3.389,0.124,172.689,6,4
Beautiful Disaster,Transistor,311,0LtsuNRz3IMRrHCYO9fKRk,1997-08-05,62,238400,0.576,0.000387,0.738,0.00131,0.13,0.675,-8.122,0.0353,168.132,11,4
Father Of Mine,So Much For The Afterglow,Everclear,2hx4ptqsE8dboLH3NCLmaN,1997-10-07,65,231400,0.568,0.000431,0.94,4.96e-05,0.0779,0.738,-5.401,0.0411,97.096,1,4
Dammit,Dude Ranch,blink-182,6HvUYS1xDfTCGWoeVrv3XS,1997-01-01,63,165373,0.429,0.00168,0.974,0.0,0.164,0.33,-5.136,0.0899,110.373,0,4
Faith,"Three Dollar Bill, Y'all $",Limp Bizkit,5MYsvAONqcsIVOwu2HTQ3p,1997-01-01,62,146480,0.428,0.0675,0.781,0.000781,0.615,0.709,-6.823,0.281,93.244,1,4
Beetlebum - 2012 Remaster,Blur (Special Edition),Blur,4OHVCeQYPncEwZOtNAJZZx,1997-02-10,59,305213,0.542,0.0794,0.627,0.000517,0.277,0.814,-7.105,0.0243,89.734,0,4
All Around the World,Be Here Now,Oasis,49wTOZeDkmJQ9KImOq94nX,1997-08-21,0,560040,0.365,0.00544,0.846,0.00109,0.426,0.364,-3.425,0.0407,82.047,9,4
Everything To Everyone,So Much For The Afterglow,Everclear,6BdD561PmmMhpUYI7Qhaut,1997-10-07,56,200266,0.646,0.0919,0.945,1.53e-05,0.0599,0.796,-5.689,0.0473,100.027,0,4
Not If You Were The Last Junkie On Earth,The Dandy Warhols Come Down,The Dandy Warhols,3M7bAbqHp8mfI3DsYADdcS,1997-01-01,54,191933,0.45,0.000208,0.719,0.0,0.116,0.472,-8.409,0.0371,115.952,9,4
Sonnet,Urban Hymns (Remastered 2016),The Verve,6OgWHP8rRXiq7VMaryVaVo,1997-09-29,62,261360,0.433,0.12,0.725,4.34e-05,0.225,0.376,-7.296,0.0244,89.059,0,4
Freak,Freak Show,Silverchair,2RDgs05sg2vrpwiAEUkWd0,1997,59,226106,0.539,0.00451,0.883,1.38e-06,0.0606,0.405,-6.614,0.0652,118.058,6,4
Staring At The Sun,Pop,U2,3fsTb3a8l5kJrtzpl04Ljr,1997-03-03,53,276800,0.533,0.0549,0.702,0.0221,0.27,0.515,-8.504,0.0265,140.201,9,4
Stand By Me,Be Here Now,Oasis,7L7X3ZI5TBmsnoNcGGRNEv,1997-08-21,0,356626,0.225,0.0155,0.846,1.13e-06,0.152,0.397,-2.627,0.0411,170.003,7,4
Bitch,Blurring The Edges,Meredith Brooks,3i6qNxyVgIdUZTTi5m25EM,1997-01-01,68,252760,0.617,0.0112,0.886,9.63e-05,0.0523,0.629,-5.953,0.055,96.328,9,4
Nice Guys Finish Last,Nimrod,Green Day,0EonrvTzzNScmk7QT4L3dw,1997-10-14,55,168866,0.494,3.27e-05,0.993,0.0241,0.173,0.777,-2.919,0.0705,93.972,1,4
Monkey Wrench,The Colour And The Shape,Foo Fighters,44wXefe8WB9Fd6xwtmAwbR,1997-05-20,69,231480,0.401,1.83e-05,0.953,2.56e-05,0.149,0.555,-4.276,0.0752,174.217,4,4
Hole In My Soul,Nine Lives,Aerosmith,7kPuCwBWgXy5TGfgwNUKwV,1997-03-18,64,370093,0.465,0.00506,0.701,0.0,0.207,0.216,-4.809,0.0268,75.427,0,4
Fly,Floored,Sugar Ray,3uPfVXcjnpOjyzI3jb3js4,1997-06-20,66,244640,0.835,0.0202,0.648,0.225,0.308,0.674,-8.15,0.0488,99.701,1,4
No Surprises,OK Computer,Radiohead,1bSpwPhAxZwlR2enJJsv7U,1997-05-28,1,229120,0.255,0.0577,0.393,0.00361,0.113,0.118,-10.654,0.0278,76.426,5,4
I Will Buy You A New Life,So Much For The Afterglow,Everclear,2fhfoZqqTJ8jo4HvWseNfM,1997-10-07,59,238133,0.518,0.0351,0.87,0.00707,0.255,0.661,-4.933,0.098,169.665,0,4
Into My Arms - 2011 Remastered Version,The Boatman's Call (2011 Remastered Version),Nick Cave & The Bad Seeds,407ltk0BtcZI8kgu0HH4Yj,1997,63,256120,0.484,0.894,0.0874,0.154,0.11,0.219,-17.796,0.0394,94.163,0,4
Lucky Man,Urban Hymns (Deluxe / Remastered 2016),The Verve,2mxPSHEwjJWOQS7lGw6btF,1997-09-29,65,293586,0.407,0.255,0.663,0.000166,0.0913,0.211,-7.591,0.0305,75.989,2,4
My Hero,The Colour And The Shape,Foo Fighters,4dVbhS6OiYvFikshyaQaCN,1997-05-20,73,260026,0.398,6.2e-05,0.927,0.000177,0.0575,0.311,-4.212,0.0567,77.106,9,4
The Perfect Drug,Lost Highway,Various Artists,14tKBoKXxGakkoEmYuFfor,1997-02-18,54,315440,0.627,0.0207,0.883,0.00346,0.323,0.252,-8.988,0.0947,149.024,5,4
Hitchin' a Ride,Nimrod,Green Day,6WlmA3HPHuNIR2mxI8LkZF,1997-10-14,61,171466,0.424,0.00306,0.919,0.00674,0.123,0.684,-4.629,0.1,163.732,9,4
Ashes to Ashes - 2016 Remaster,Album of the Year (2016 Remaster; Deluxe Edition),Faith No More,0tZ9qh1m1NGP6rzSf57PGO,1997,54,216200,0.572,8.52e-05,0.81,0.000138,0.0998,0.313,-7.407,0.0274,98.459,0,4
Don't Go Away,Be Here Now,Oasis,2ONHu7NFhNjiSWwRL3QoUJ,1997-08-21,0,288640,0.423,0.054,0.849,1.76e-06,0.0742,0.198,-4.457,0.0368,81.104,0,4
The General,Bang Bang,DISPATCH,6n6EXIwLtNwe4u4CFzENYm,1997-09-01,64,246920,0.541,0.446,0.675,0.0,0.107,0.686,-6.136,0.192,91.09,10,4
Bitter Sweet Symphony,Urban Hymns (Remastered 2016),The Verve,57iDDD9N9tTWe75x6qhStw,1997-09-29,78,357266,0.356,0.0335,0.917,0.0,0.406,0.518,-6.006,0.0479,171.176,9,4
All For You,90s Mixtape,Various Artists,5fwCxKVai3LszSWFZ9AyA8,2017-07-07,46,219813,0.615,0.0441,0.776,3.36e-05,0.0828,0.626,-5.481,0.0358,137.11,8,4
Karma Police,OK Computer,Radiohead,3SVAN3BRByDmHOhKyIDxfC,1997-05-28,2,264066,0.36,0.0626,0.505,9.22e-05,0.172,0.317,-9.129,0.026,74.807,7,4
How's It Going to Be,Third Eye Blind,Third Eye Blind,3Uvx1TO0Kg5HgGPk58lHXv,1997-04-08,65,253413,0.561,0.00327,0.593,0.00144,0.0967,0.574,-9.362,0.0264,80.282,5,4
Gone Away - 1997,Ixnay On The Hombre,The Offspring,5BnFZLH99sYav2cxJFGO2n,1997-02-04,65,268826,0.45,0.012,0.945,0.00687,0.0683,0.294,-3.995,0.0806,111.342,3,4
I'm Afraid of Americans,Earthling (Expanded Edition),David Bowie,6ZUwzAFkFYHbe8dqqe2pB5,1997-01-30,44,300160,0.62,0.00184,0.755,0.244,0.225,0.75,-7.896,0.0762,160.027,10,4
Sex & Candy,Marcy Playground,Marcy Playground,5mkGfmJGFZpwK9nA5amOhv,1997-01-01,70,173493,0.67,0.238,0.558,0.0,0.106,0.63,-9.159,0.0251,80.511,2,4
The Kids Aren't Alright,Americana,The Offspring,4EchqUKQ3qAQuRNKmeIpnf,1998-11-16,78,180160,0.523,0.00704,0.943,3.81e-05,0.0579,0.766,-4.203,0.0337,99.607,1,4
