name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Woman - Remastered 2010,Double Fantasy,John Lennon,1BrbXIJ7b161oQ0PfC0K32,1980-11-17,62,212933,0.588,0.378,0.656,0.00227,0.042,0.746,-6.373,0.0224,79.701,3,4
I Will Follow - Remastered 2008,Boy (Deluxe Edition Remastered),U2,0T702y9ndzZTnPq1bqiAM2,1980-10-20,56,217386,0.36,0.000347,0.909,3.28e-05,0.282,0.647,-6.827,0.0663,155.293,8,4
People Who Died,Catholic Boy,The Jim Carroll Band,5mcaY65WhtzFk1TFRGY6kY,1980,52,299640,0.315,0.0893,0.628,0.000663,0.109,0.931,-11.904,0.0725,190.668,5,4
Turn It On Again - Remastered 2007,Duke,Genesis,3KeVHx19HwWzDGemwEOVoA,1980-03-28,52,232040,0.478,0.0164,0.861,0.00597,0.12,0.139,-7.63,0.0363,128.356,7,4
Call Me,Atomic/Atomix,Blondie,4qO03RMQm88DdpTJcxlglY,1999-01-01,70,212600,0.56,0.000785,0.825,0.00246,0.0892,0.74,-6.711,0.0347,142.669,2,4
Los Angeles,Los Angeles (2019 Remaster),X,3hgBGx3ShG9uCiJ3kvh8wm,2019-02-22,48,144821,0.608,0.0871,0.791,1.81e-06,0.0868,0.722,-5.441,0.0306,92.743,7,4
I Know What Boys Like,The Best Of The Waitresses,The Waitresses,2SXRFmLvNjOTuL9eCYWsrx,1990-10-23,43,193000,0.741,0.278,0.758,1.21e-05,0.0492,0.707,-11.248,0.0865,104.592,11,4
Antmusic - Remastered,Kings of the Wild Frontier (Deluxe Edition),Adam & The Ants,2tYnmGr2CTrCugCNK73uoW,2016-05-20,48,216960,0.695,0.101,0.806,0.00012,0.37,0.635,-4.119,0.142,81.151,2,4
Freewill,Permanent Waves,Rush,2XwYeBzumtjxVbFWwhJpsy,1980-01-01,56,321800,0.485,0.0113,0.935,3.89e-05,0.331,0.68,-7.005,0.0696,155.61,2,4
Skateaway,Making Movies,Dire Straits,22KSOpUAlJLJhACvQ65Bho,1980-10-17,52,397533,0.513,0.272,0.809,0.00461,0.172,0.605,-9.841,0.033,116.599,7,4
Paradise City,Appetite For Destruction,Guns N' Roses,3YBZIN3rekqsKxbJc9FZko,1987-07-21,78,405640,0.273,0.0169,0.952,0.0111,0.142,0.472,-8.762,0.0843,100.271,11,4
With Or Without You - Remastered,The Joshua Tree (Super Deluxe),U2,6ADSaE87h8Y3lccZlBJdXH,1987-03-03,79,295515,0.54,0.000202,0.429,0.355,0.141,0.113,-11.822,0.0285,110.171,2,4
Hysteria,Hysteria,Def Leppard,2PFIZFcGry0po3ZfRZkzKc,1987-08-03,69,354636,0.659,0.0318,0.846,0.0144,0.203,0.659,-5.508,0.0274,107.01,7,4
New Sensation,Kick (Remastered 2011),INXS,2xcrseImDFEf8Urommws03,1987,66,220160,0.682,0.00712,0.954,4.04e-05,0.052,0.928,-4.951,0.0625,115.475,9,4
Alone,Bad Animals,Heart,54b8qPFqYqIndfdxiLApea,1987-06-06,73,218733,0.418,0.638,0.452,0.00026,0.0959,0.168,-13.099,0.0356,175.088,1,4
La Bamba,La Bamba / Charlena,Los Lobos,0uMMLry3hzWGn3q3loqMkm,1987-06-20,67,174186,0.506,0.144,0.764,0.00025,0.247,0.868,-12.239,0.046,156.336,0,4
Never Let Me Down Again,Music for the Masses (Deluxe),Depeche Mode,0T57cTUpYpvSvZ3GowBuTP,1987-09-28,61,287840,0.584,0.297,0.897,0.0329,0.7,0.577,-6.485,0.0359,106.075,0,4
Wild Side,"Girls, Girls, Girls",Mötley Crüe,41wWrTueWew7qUU0Ru87Mp,1987,24,281960,0.596,0.00742,0.896,0.00057,0.372,0.456,-4.635,0.0382,115.092,0,4
This Corrosion,Floodland,Sisters of Mercy,2ZiAhZOpTjNgh3JpTGYAyh,1987,43,570694,0.526,0.108,0.862,0.000793,0.697,0.637,-10.078,0.0636,150.545,0,4
Day-In Day-Out - 2018 Remaster,Never Let Me Down (2018 Remaster),David Bowie,38vFTqCzcwAtfHYzxqxtbG,1987-04-20,30,339360,0.674,0.0227,0.917,4.91e-05,0.104,0.744,-5.593,0.0427,120.161,0,4
Tougher Than the Rest,Tunnel Of Love,Bruce Springsteen,7i0VrdLCDhvgWXfcT6EQJG,1987-10-09,62,273866,0.6,0.2,0.514,0.000774,0.107,0.603,-11.178,0.0249,98.957,5,4
Strangelove,The Singles 86-98,Depeche Mode,6ZCyDN2ArlWB4GKAj644Cd,1998-09-28,60,225880,0.566,0.044,0.961,0.00106,0.352,0.866,-3.46,0.0354,118.988,4,4
Armageddon It - Remastered 2017,Hysteria (Super Deluxe),Def Leppard,16MQZkAIAAtI4X5NuiEwuq,1987-08-03,56,322866,0.65,0.000798,0.921,0.0298,0.134,0.648,-6.014,0.0359,119.8,9,4
"Girls, Girls, Girls","Girls, Girls, Girls",Mötley Crüe,5xLyTbCFONUGUuG0LtUxjn,1987,29,270426,0.6,0.0296,0.931,7.1e-05,0.392,0.542,-4.647,0.0734,140.123,7,4
When the Children Cry,Pride,White Lion,4ZCLM74MYhUy80TPiaAuee,1987,60,258600,0.493,0.68,0.242,0.0,0.071,0.345,-13.593,0.0291,130.258,4,4
Caribou,Come On Pilgrim,Pixies,0zClrkFd5UQuUFys243KjP,1987-09-28,45,194200,0.432,0.0643,0.643,0.00738,0.361,0.277,-10.678,0.0398,115.043,0,3
Still of the Night - 2018 Remaster,Whitesnake (2018 Remaster),Whitesnake,7AtwQRLPdttsxcLM5tPL0t,1987,58,397768,0.334,0.00235,0.854,0.00114,0.158,0.284,-7.531,0.0494,100.175,4,4
Lucretia My Reflection - Vinyl Version,Floodland,Sisters of Mercy,20goDx14UZviYtCPtLbqvs,1987,53,295250,0.601,0.0785,0.768,0.712,0.0771,0.887,-8.718,0.0329,130.342,9,4
Paper In Fire,The Lonesome Jubilee,John Mellencamp,3fbVtEI5leNfYKvL7FxDz1,1987,55,231200,0.607,0.00122,0.905,0.000276,0.0624,0.533,-4.748,0.0427,141.984,4,4
Pour Some Sugar On Me,Hysteria,Def Leppard,1aZLIbKEdsyqxyD6iNcrbA,1987-08-03,65,267306,0.267,0.00211,0.953,0.0,0.283,0.568,-4.899,0.096,84.989,1,4
Midnight Blue,Ready Or Not,Lou Gramm,4iQZi2sMZlbTpcUlo5YGBf,1987-03-03,56,234693,0.641,0.105,0.836,0.0335,0.0714,0.659,-7.155,0.0284,113.758,0,4
Beds Are Burning - Remastered,Diesel And Dust,Midnight Oil,1CtAzw53AIXKjAemxy4b1j,1987-10-02,71,255680,0.753,0.00787,0.427,0.00065,0.058,0.295,-11.112,0.0387,119.18,0,4
Bullet The Blue Sky - Remastered 2007,The Joshua Tree,U2,1C6Tmo58WMtnAPdxYz9qCz,1987-03-10,44,271546,0.324,0.00876,0.627,0.485,0.118,0.449,-10.182,0.0441,152.57,8,4
Mystify,Kick (Remastered 2011),INXS,1teL5em5cNGwVS4l5f8wjg,1987,63,197586,0.605,0.0116,0.839,0.000327,0.113,0.398,-5.657,0.037,129.439,9,4
Love Bites - Remastered 2017,Hysteria (Super Deluxe),Def Leppard,3Dfy8YIxq89i84t108TvMi,1987-08-03,64,346960,0.59,0.067,0.743,0.00093,0.0847,0.412,-7.078,0.0347,129.79,0,4
Big Love - 2017 Remaster,Tango in the Night (2017 Remaster),Fleetwood Mac,3pBj4EcASvEBCNNUXaf7Sv,1987-04-14,42,223733,0.709,0.0291,0.699,0.295,0.0673,0.592,-11.905,0.0466,125.377,10,4
4th of July,See How We Are (Deluxe),X,1lMNcFJjUcrhRSEMzeDZqQ,1987,39,247293,0.44,0.0104,0.815,0.0,0.0998,0.815,-6.505,0.0365,139.104,7,4
Cherry Bomb,The Lonesome Jubilee,John Mellencamp,43oPpqzWPSZmeiwYicmzjG,1987,62,287106,0.744,0.0509,0.945,1.41e-06,0.0435,0.961,-3.266,0.0286,113.882,7,4
In God's Country - Remastered 2007,The Joshua Tree,U2,1jNWu1c5ilLHUHT0DhLOQB,1987-03-10,43,176600,0.501,0.00681,0.677,7.12e-05,0.767,0.652,-8.318,0.0329,125.913,2,4
Welcome To The Jungle,Appetite For Destruction,Guns N' Roses,0bVtevEgtDIeRjCJbK3Lmv,1987-07-21,77,272026,0.447,0.0235,0.954,0.403,0.298,0.331,-8.069,0.0751,123.453,8,4
Got My Mind Set On You - Remastered 2004,Cloud Nine,George Harrison,3OeUlriM0EZHdWleJtjoVr,1987-11-02,72,234653,0.767,0.465,0.854,2.03e-06,0.485,0.963,-6.947,0.0426,149.206,4,4
Tom's Diner,Tom's Album,Various Artists,7f9sC9fvtjYSZYOLSmKJlq,1991-01-01,61,228306,0.86,0.0204,0.439,0.0147,0.0465,0.725,-12.264,0.0495,99.144,6,4
Hourglass,Babylon And On,Squeeze,5Y6HTd7VB0O8Aki4EvmB4x,1987-01-01,45,197106,0.732,0.22,0.545,0.0,0.323,0.971,-11.745,0.031,125.932,5,4
Animal,Hysteria,Def Leppard,4qjscZh4jfhkpcQG4ZQfi2,1987-08-03,63,244560,0.583,0.00153,0.921,0.0178,0.188,0.613,-5.215,0.0468,119.526,11,4
Little Lies - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac,4CoSCPlKNrWli7E5kFtbcl,1987-04-13,71,221053,0.64,0.216,0.649,8.3e-05,0.0551,0.865,-10.345,0.0264,124.825,2,4
Crazy Crazy Nights,Crazy Nights,KISS,3YSfGJNDtF8KrHlwCAaVns,1987-09-18,62,227600,0.591,0.409,0.87,0.0,0.718,0.747,-6.381,0.0652,121.682,7,4
Brilliant Disguise,Tunnel Of Love,Bruce Springsteen,0nqbZ17t9v52SCemAm1QP0,1987-10-09,58,254840,0.703,0.152,0.726,1.45e-06,0.0319,0.949,-12.438,0.029,126.353,9,4
Is This Love - 2018 Remaster,Whitesnake (2018 Remaster),Whitesnake,3pHpV3pa96s4vuBP7sQq0V,1987,68,284496,0.263,0.0555,0.759,0.0,0.231,0.429,-7.288,0.0431,179.904,0,4
Run to Paradise,Gimme 5,Choirboys,7G0CBF8pUiyyRJGqNZuSuA,2007-01-20,40,248306,0.701,0.224,0.745,0.0294,0.0823,0.733,-6.884,0.0458,138.887,9,4
Why Can't I Be You?,"Kiss Me, Kiss Me, Kiss Me",The Cure,4yvLuzn3JWfasEnHFVBbdM,1987-05-25,49,193200,0.633,0.365,0.912,2.09e-05,0.0719,0.843,-7.31,0.0369,107.655,0,4
No New Tale to Tell,Earth Sun Moon,Love and Rockets,2HkFBa2tIfhQTjacNPrNNN,1987,39,204133,0.444,0.0726,0.635,0.00173,0.282,0.54,-5.41,0.0627,170.719,0,4
Who Will You Run To,Bad Animals,Heart,2G7ttyDosjWmunOYsNRm0C,1987-06-06,48,246400,0.601,0.203,0.73,2e-05,0.107,0.684,-11.103,0.0361,116.313,2,4
Everywhere - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac,254bXAqt3zP6P50BdQvEsq,1987-04-13,77,226653,0.73,0.258,0.487,0.01,0.0852,0.731,-10.991,0.0303,114.965,4,4
Rag Doll,Permanent Vacation,Aerosmith,2KCJYwlBWxdlwyIYckIf6V,1987-01-01,63,265693,0.579,0.583,0.954,0.0,0.139,0.583,-3.947,0.0558,93.448,4,4
Devil Inside,Kick (Remastered 2011),INXS,0sTnQus7pGewDC0UHSyRDS,1987,54,313706,0.588,0.000818,0.584,0.458,0.104,0.537,-7.526,0.037,150.795,0,4
Here I Go Again - 2018 Remaster,Whitesnake (2018 Remaster),Whitesnake,6Nd6ntkzr4t8o1FKPGOSMt,1987,69,275395,0.292,0.0117,0.823,7.79e-05,0.155,0.244,-6.763,0.0407,89.939,7,4
Luka,Solitude Standing,Suzanne Vega,5yMXAaSvxo12QkYU75Ixv0,1987-01-01,64,231933,0.63,0.189,0.697,0.000258,0.116,0.796,-10.654,0.0311,124.956,6,4
Love Removal Machine,Electric,The Cult,5u0MCSH2msdLurNeGXRyTJ,1987,56,258906,0.323,0.00217,0.857,0.000502,0.0567,0.64,-6.972,0.109,137.537,7,4
Surfing with the Alien,Surfing With The Alien,Joe Satriani,2ekfM9Dcslm7l9Lh7HGT0i,1987,54,266386,0.392,0.000221,0.936,0.839,0.407,0.564,-6.532,0.0849,167.333,5,4
Need You Tonight,Kick (Remastered 2011),INXS,3h04eZTnmFLRMjZajbrp2R,1987,70,181106,0.795,0.0419,0.63,0.575,0.0894,0.785,-7.217,0.0841,108.701,10,4
The Passenger,Through The Looking Glass (Remastered And Expanded),Siouxsie and the Banshees,6EZDbjz2X5XzgIZCtbsrXh,1987-03-02,61,309306,0.457,0.0309,0.93,6.27e-05,0.135,0.294,-4.544,0.0673,139.819,2,4
Where The Streets Have No Name - Remastered,The Joshua Tree (Super Deluxe),U2,4qgZs0RNjdzKAS22lP0QjY,1987-03-03,67,337505,0.49,0.00976,0.724,0.0046,0.159,0.292,-9.581,0.0366,125.812,2,4
Dude (Looks Like A Lady),Permanent Vacation,Aerosmith,6gQUbFwwdYXlKdmqRoWKJe,1987-01-01,70,265773,0.54,0.435,0.982,3.37e-05,0.0457,0.91,-2.962,0.0458,126.294,4,4
Seven Wonders - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac,1VN2vWSkSmMKOhxr8lHzSx,1987-04-13,65,222400,0.707,0.0259,0.625,5.42e-05,0.104,0.634,-9.529,0.0303,119.049,4,4
Sweet Child O' Mine,Appetite For Destruction,Guns N' Roses,7o2CTH4ctstm8TNelqjb51,1987-07-21,82,354520,0.454,0.0866,0.91,0.0996,0.116,0.629,-7.766,0.0448,125.116,6,4
Lips Like Sugar,Echo & The Bunnymen (Expanded; 2008 Remaster),Echo & the Bunnymen,5uyK1WM8qe14n70kvh3IUM,1987-07-06,52,291866,0.552,0.00448,0.934,0.0212,0.258,0.863,-4.039,0.0299,130.001,4,4
Touch of Grey - 2013 Remaster,In the Dark,Grateful Dead,0mJQlCl9YgxW7kyeltNiVk,1987,59,350862,0.612,0.0785,0.696,9.4e-06,0.14,0.849,-11.34,0.0353,159.829,11,4
On the Turning Away,A Momentary Lapse of Reason,Pink Floyd,7KA6U0WOHdGxWWLGPYN2Sb,1987-09-08,54,341666,0.448,0.365,0.402,0.000746,0.076,0.244,-12.135,0.03,100.454,7,4
Alex Chilton - 2008 Remaster,Pleased to Meet Me (Expanded),The Replacements,2g9EvzLR2sYscJQubwKGqu,1987,50,194373,0.443,0.00242,0.924,3.73e-05,0.323,0.793,-7.384,0.0476,165.64,4,4
Sweetest Thing - Remastered 2007,The Joshua Tree,U2,6C67KcwSOikGyrebYqgwjx,1987-03-10,35,184560,0.52,0.0325,0.642,2.6e-05,0.116,0.488,-9.183,0.0483,141.707,0,4
Nothin' But A Good Time - Remastered 2006,Open Up And Say...Ahh! (20th Anniversary Edition),Poison,2V8KvnD5LVeeDChMWEkSzC,1988-03-21,67,224866,0.576,0.0202,0.974,0.0,0.348,0.531,-2.785,0.0828,129.088,1,4
Cult of Personality,Vivid (Expanded Edition),Living Colour,5e3YOg6fIkP0wD5TyxcHOH,1988,66,294826,0.504,0.00164,0.918,2.12e-05,0.78,0.539,-3.463,0.0517,92.031,0,4
I Hate Myself for Loving You,Up Your Alley,Joan Jett & The Blackhearts,2HXixVqzzm9rEUIMAWzshl,1988-05-23,68,246800,0.611,0.0846,0.883,1.2e-06,0.192,0.604,-11.225,0.0539,117.928,9,4
Bad Medicine,New Jersey (Deluxe Edition),Bon Jovi,72hcFp4tYkd3dbNA9dZ3Pv,1988-09-13,69,316706,0.555,0.048,0.973,0.0,0.0853,0.805,-3.804,0.035,118.642,9,4
Mountain Song,Nothing's Shocking,Jane's Addiction,5fKZJHzJ9d3MADArbm9muW,1988-08-23,62,242720,0.324,0.0155,0.931,0.0252,0.277,0.313,-6.803,0.0837,82.748,9,4
Am I Demon,Danzig,Danzig,0kZpg64mTDk3V6jhGGEd7M,1988-01-01,56,297293,0.373,0.00011,0.924,0.00776,0.0836,0.347,-9.1,0.0553,135.02,1,4
The Mercy Seat - 2010 Remastered Version,Tender Prey (2010 Remastered Version),Nick Cave & The Bad Seeds,4B9x0sAKWEISGyu4N4ti8u,1988,38,438080,0.288,0.0705,0.965,0.0,0.516,0.24,-4.051,0.0619,94.631,0,4
Heatseeker,Blow Up Your Video,AC/DC,0h3A3hdDq762DzIOKUoF21,1988-02-01,56,230400,0.372,0.00225,0.873,0.137,0.0638,0.481,-5.049,0.0426,159.991,8,4
Bring Me Some Water,Melissa Etheridge,Melissa Etheridge,2U0HPJqbMOHez51Uvysq3V,1988-01-01,52,233000,0.685,0.0165,0.566,1.2e-06,0.107,0.674,-13.726,0.0379,125.678,2,4
Look But You Can't Touch,Open Up And Say...Ahh! (20th Anniversary Edition),Poison,6vH11RVaTsUrkmg5eZiaYv,1988-03-21,39,205733,0.581,0.0556,0.986,0.0,0.0851,0.553,-2.978,0.118,144.522,1,4
Gypsy Road,Long Cold Winter,Cinderella,2F8Glc7r4mHHSCEegD4Ju1,1988,62,235733,0.524,0.00566,0.886,0.00182,0.331,0.511,-9.154,0.0385,132.446,9,4
I Want Out,"Keeper of the Seven Keys, Pt. II (Expanded Edition)",Helloween,5VZwMq6yaFb04PCTfdNY3K,1988,63,280213,0.477,0.000333,0.859,0.000155,0.265,0.629,-8.625,0.0387,91.009,0,4
Turn You Inside-Out - Remastered,Green (25th Anniversary Deluxe Edition),R.E.M.,5cHJkKqz6USfa7U5xT4j8o,1988-11-07,39,257293,0.307,0.0129,0.792,0.0575,0.0757,0.667,-10.188,0.0415,176.852,9,4
She Rides,Danzig,Danzig,55zS77GXRmwsiyIqVkkT7O,1988-01-01,47,310986,0.582,0.000115,0.609,0.000795,0.378,0.29,-10.689,0.0463,110.961,9,4
Good Thing,The Raw & The Cooked,Fine Young Cannibals,6lRkdG1HurVS72F9GoBeWJ,1988-01-01,64,201866,0.747,0.0708,0.586,8e-05,0.0427,0.893,-10.119,0.0299,164.718,9,4
Seventeen,Winger,Winger,2ZS0wDcdfrJPC86u5aJGo9,1988,57,245266,0.577,0.000895,0.676,2.29e-06,0.0625,0.676,-11.931,0.0295,95.98,8,4
I Don't Believe In Love - Remastered 2003,Operation: Mindcrime (Deluxe Edition),Queensrÿche,0U2TocFjqul3sis3sE5jZl,1988,54,263560,0.562,0.0373,0.991,1.14e-05,0.425,0.266,-2.654,0.0745,118.004,7,4
Lay Your Hands On Me,New Jersey (Deluxe Edition),Bon Jovi,4oNktvBDV8PNZqZh6MgwZ3,1988-09-13,47,358760,0.259,0.0268,0.912,1.98e-06,0.241,0.283,-5.665,0.0728,99.738,2,4
Where Is My Mind?,Surfer Rosa (Remastered),Pixies,6mcxQ1Y3uQRU0IHsvdNLH1,1988,2,236973,0.518,0.0157,0.436,0.000621,0.079,0.27,-14.134,0.0349,80.88,4,4
Edge Of A Broken Heart,Vixen,Vixen,2mEk0VdrbDJ11DBC6Y92mh,1988-01-01,51,265333,0.619,0.0113,0.751,7.87e-05,0.123,0.532,-11.568,0.0417,126.079,7,4
Mother,Danzig,Danzig,7txxAtOMwLLnQTpKeBL6bp,1988-01-01,73,204866,0.365,0.00726,0.763,0.000457,0.0865,0.342,-9.45,0.0591,148.366,11,4
Your Mama Don't Dance,Open Up And Say...Ahh! (20th Anniversary Edition),Poison,0FO5CkdIFiKOJNETXTyCMS,1988-03-21,53,180493,0.534,0.0185,0.931,0.0,0.193,0.832,-3.606,0.0613,150.359,1,4
Roll With It,Roll With It,Steve Winwood,2QlPByrmEO9XciNBXCrawR,1988-01-01,55,320733,0.759,0.07,0.645,0.0403,0.0986,0.954,-13.352,0.0276,117.254,0,4
Born To Be My Baby,New Jersey (Deluxe Edition),Bon Jovi,50ZpPgU81payZxI2H7QXNM,1988-09-13,61,280106,0.534,0.0089,0.959,0.0,0.347,0.756,-4.289,0.0379,131.278,7,4
Eyes Of A Stranger - Remastered 2003,Operation: Mindcrime (Deluxe Edition),Queensrÿche,1OHNBBNgDsHdmSg7T9iIqq,1988,49,413733,0.478,0.034,0.972,4.42e-05,0.349,0.0974,-2.965,0.0933,105.033,9,4
All Fired Up,Wide Awake In Dreamland,Pat Benatar,6XpczhG192lULA9i4JLqKJ,1988-01-01,56,272200,0.666,0.0826,0.883,0.000563,0.114,0.521,-9.601,0.0484,148.06,0,4
Finish What Ya Started,OU812,Van Halen,37A5wFomo4EVz5tGInAynI,1988-05-24,46,263133,0.779,0.55,0.799,0.000404,0.0575,0.964,-14.766,0.0341,125.148,9,4
One,...And Justice For All,Metallica,5IX4TbIR5mMHGE4wiWwKW0,1988-08-25,71,447440,0.437,0.00111,0.695,0.0857,0.124,0.413,-9.447,0.0617,102.178,7,3
Stigmata - Update Mix,Land of Rape and Honey,Ministry,3gIxT1s0gqauz95wbwBzLj,1988,39,344933,0.531,0.00127,0.856,0.32,0.355,0.133,-10.654,0.0604,153.991,0,4
She Drives Me Crazy,The Raw & The Cooked,Fine Young Cannibals,4d6eqRtpDX7tydHJGDZUBQ,1988-01-01,73,215773,0.799,0.193,0.687,0.000188,0.0307,0.965,-5.682,0.0431,108.804,2,4
Living In Sin,New Jersey (Deluxe Edition),Bon Jovi,4urd42euwvihhC3j1G8Jt2,1988-09-13,50,279053,0.267,0.0247,0.793,0.0,0.0634,0.526,-7.12,0.0415,174.118,4,4
When Love Comes To Town,Rattle And Hum,U2,2cpUudtTX7OU6DcoNTuxwB,1988-10-10,54,254266,0.65,0.0526,0.665,4.62e-06,0.13,0.593,-11.259,0.0372,115.51,9,4
Only A Memory,Green Thoughts,The Smithereens,4QlKsURJWveSH9C8pLQKWq,1988-01-01,42,223293,0.445,0.225,0.801,0.088,0.0778,0.619,-13.414,0.0446,132.557,8,4
"Birth, School, Work, Death","Birth, School, Work, Death (Expanded Edition)",The Godfathers,7lWvECULXPh7RoAT1fmgo3,2011,43,248826,0.521,0.000548,0.765,0.00885,0.114,0.719,-10.942,0.0367,120.674,9,4
Don't Know What You Got (Till It's Gone),Long Cold Winter,Cinderella,5QRs63VVKNaqUjg6XSSckM,1988,62,354640,0.384,0.238,0.535,0.00045,0.0533,0.232,-9.939,0.0289,132.445,9,4
Just Like Paradise,Skyscraper,David Lee Roth,5ZY7Gug850kv4heJcWZGHM,1988-01-26,58,243280,0.611,0.0219,0.853,0.0,0.671,0.376,-4.983,0.034,135.558,2,4
When It's Love,OU812,Van Halen,2rxePraWVAXyZRHVW1ICss,1988-05-15,49,339840,0.562,0.0483,0.63,0.000102,0.0926,0.402,-12.332,0.0255,99.369,2,4
Desire,Rattle And Hum,U2,4D01oA1mGouaAT7fubvKRT,1988-10-10,60,179360,0.49,0.000212,0.827,0.00406,0.112,0.626,-9.481,0.0482,108.577,8,4
Fallen Angel - Remastered,Open Up And Say...Ahh! (20th Anniversary Edition),Poison,27kMqdX3aoN3gBndVKlTfR,1988-03-21,59,238200,0.509,0.00864,0.935,1.17e-06,0.255,0.501,-3.633,0.0493,148.062,6,4
Simply Irresistible,Heavy Nova (Bonus Tracks Version),Robert Palmer,7mmhMfqs3knRMMlvnMPTHn,1988,54,254293,0.645,0.129,0.933,1.03e-05,0.0443,0.695,-6.955,0.0532,142.615,9,4
Pop Song 89 - Remastered,Green (25th Anniversary Deluxe Edition),R.E.M.,0f7lwf8ahLohUsaMW8GZIO,1988-11-07,39,184933,0.608,0.0023,0.679,0.00048,0.0591,0.961,-10.808,0.0314,128.024,2,4
I'm Gonna Be (500 Miles),Sunshine on Leith,The Proclaimers,67iAlVNDDdddxqSD2EZhFs,1988,72,219466,0.851,0.151,0.551,0.0,0.0827,0.807,-5.177,0.0396,131.922,4,4
Gigantic,Surfer Rosa (Remastered),Pixies,3oqJ3POeLfa2TJh6BFLhPM,1988,0,237706,0.385,0.00225,0.707,0.418,0.0763,0.786,-11.825,0.0401,115.174,7,4
Close My Eyes Forever,Lita,Lita Ford,43thLwzSasUUZEYjYPeJh3,1988-02-01,60,283133,0.476,0.31,0.331,2.82e-06,0.172,0.24,-14.884,0.0305,130.574,5,4
The Evil That Men Do - 2015 Remaster,Seventh Son of a Seventh Son (2015 Remaster),Iron Maiden,0S90LE5Z8FOdbui3tLak6t,1988,56,274213,0.255,0.00852,0.977,2.8e-06,0.0776,0.31,-4.672,0.11,161.738,4,4
Touch Me I'm Sick,Superfuzz Bigmuff (Deluxe Edition),Mudhoney,2x5FYXo5rL4Phmn3UPdkK3,1988-10-01,53,152706,0.354,4.79e-05,0.941,0.66,0.331,0.569,-6.984,0.0737,131.442,1,4
Prison Bound,Prison Bound,Social Distortion,03XgizfW9XLiRccI2pxcWa,1988-01-01,42,324933,0.375,0.000781,0.959,2.12e-06,0.13,0.383,-6.278,0.0585,128.868,6,4
I Want Your Love,Pop Art,Transvision Vamp,55NBt1WuvShjsGE1grbi2v,1988-01-01,47,209906,0.465,0.0133,0.821,0.00855,0.447,0.697,-11.115,0.0487,149.824,4,4
Angel Of Harlem,Rattle And Hum,U2,7iBav4v8maicL8cWKGxFhQ,1988-10-10,56,229266,0.519,0.104,0.694,2.3e-06,0.111,0.928,-10.792,0.0264,102.718,0,4
The Flame,Lap Of Luxury,Cheap Trick,528CAH5pTLq86oZ52fHifA,1988-04-12,65,338800,0.629,0.513,0.581,2.06e-06,0.0755,0.359,-11.856,0.027,97.074,4,4
Suedehead - 2011 Remaster,Viva Hate (2011 Remaster),Morrissey,0kA5scXMiaO5Ms2GQ4pRWa,1988,62,235520,0.529,0.00126,0.989,0.00148,0.0567,0.669,-4.5,0.042,142.29,2,4
Fisherman's Blues - 2006 Remaster,Fisherman's Blues,The Waterboys,0i0yTnhVQV2J44vrLVU3dD,1988-07-01,59,266666,0.371,0.0032,0.847,6.28e-06,0.107,0.62,-4.564,0.0803,137.97,9,4
Can I Play with Madness - 2015 Remaster,Seventh Son of a Seventh Son (2015 Remaster),Iron Maiden,5YBRbCkuzxkxA3e5BfetdI,1988,57,211253,0.313,0.0891,0.981,0.0,0.264,0.631,-3.491,0.0981,140.56,2,1
Teen Age Riot (Album Version),Daydream Nation (Deluxe Edition),Sonic Youth,0WIbzDVEpmOyBnqqdtqIL9,1988-10-04,59,417800,0.286,0.000277,0.907,0.202,0.0837,0.746,-9.67,0.0374,156.395,7,4
Ana Ng,Lincoln,They Might Be Giants,4tcdZxEE13yADV63V99GIr,1988,44,203000,0.673,0.226,0.809,0.0,0.0603,0.877,-3.521,0.0491,132.935,7,4
End Of The Line,"The Traveling Wilburys, Vol. 1",Traveling Wilburys,4HA2jo7wkMdN1lmLO6ryzE,1988-10-18,72,209520,0.578,0.163,0.836,1.36e-06,0.0583,0.932,-6.607,0.0512,167.026,2,4
I'll Be There For You,New Jersey (Deluxe Edition),Bon Jovi,07HqIg8BnB1lJElnw2ZiSR,1988-09-13,68,346586,0.437,0.0532,0.727,0.0,0.103,0.233,-5.432,0.0293,73.029,2,4
Kiss Me Deadly,Lita,Lita Ford,0kFM6t9htbB53Dg8frGDGh,1988-02-01,56,241800,0.468,0.00819,0.743,8.34e-05,0.369,0.651,-10.846,0.0325,156.099,0,4
Crash,Lovely,The Primitives,4tPHC7YsU3LInUYcIe2UIi,1988,51,151693,0.375,0.0966,0.6,0.000972,0.759,0.916,-9.313,0.033,169.976,11,4
Orange Crush - Remastered 2013,Green (25th Anniversary Deluxe Edition),R.E.M.,1dZ0YJDBE5cyEbYVahUqPI,1988-11-07,44,231640,0.568,0.000613,0.701,0.00258,0.17,0.638,-10.453,0.04,120.678,9,4
Kickstart My Heart,Dr. Feelgood,Mötley Crüe,7GonnnalI2s19OCQO1J7Tf,1989,36,282653,0.359,0.00125,0.981,0.00236,0.284,0.271,-3.622,0.303,178.98,7,4
