name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Still Waiting,Does This Look Infected?,Sum 41,0jqK7sGTLsHPkQrrcrGuKD,2002-01-01,69,158733,0.431,0.00105,0.95,3.63e-05,0.272,0.56,-4.918,0.26,191.936,7,4
She Loves Me Not,lovehatetragedy,Papa Roach,1eRgyfyizDWISeS99kwLNC,2002-01-01,60,209572,0.598,0.00122,0.955,0.0,0.243,0.402,-4.52,0.0916,119.126,2,4
Can't Stop,By the Way (Deluxe Edition),Red Hot Chili Peppers,3ZOEytgrvLwQaqXreDs2Jx,2002-07-09,80,269000,0.618,0.0179,0.938,0.0,0.167,0.875,-3.442,0.0456,91.455,9,4
Song For The Dead,Songs For The Deaf,Queens of the Stone Age,37gG4GPeTRPKKdXYx3zTRC,2002-01-01,54,352453,0.355,0.167,0.926,0.453,0.383,0.231,-5.662,0.0722,106.612,5,4
I-E-A-I-A-I-O,Steal This Album!,System Of A Down,3RgDvs9Jpvn3kUuaTek1R5,2002-11-26,64,188600,0.626,0.000126,0.792,0.022,0.438,0.433,-2.734,0.0721,133.212,0,4
I Stand Alone,Faceless,Godsmack,6eYUbXmncekAKMYZcsSkyD,2003-04-08,61,246040,0.218,4.15e-05,0.93,0.0,0.126,0.367,-4.438,0.0633,166.078,8,4
Time And Time Again,lovehatetragedy,Papa Roach,2OAOAtuDWWfzhbgdkZ24sw,2002-01-01,42,178279,0.552,0.00295,0.947,1.07e-06,0.264,0.496,-5.89,0.0474,104.404,0,4
Here To Stay,Untouchables,Korn,66LT15XEqCaWiMG44NGQRE,2002,58,270960,0.564,7.81e-06,0.947,0.828,0.373,0.351,-4.998,0.0448,100.002,2,4
The Hell Song,Does This Look Infected?,Sum 41,6hqt1z34Oz0OZtSfy62OFD,2002-01-01,64,198493,0.359,0.000143,0.935,0.0141,0.351,0.658,-5.529,0.0817,173.429,8,4
Lifestyles of the Rich & Famous,The Young and The Hopeless,Good Charlotte,2g2a5kDeZexbUTD8abcvm6,2002-10-04,68,190173,0.62,0.00043,0.93,0.0,0.0686,0.609,-3.685,0.0374,106.22,1,4
Hero (feat. Josey Scott),Hero (feat. Josey Scott),Chad Kroeger,779ooI3rBd0CLqCiiJmtVo,2003,66,200480,0.427,0.00216,0.843,0.0,0.179,0.304,-4.54,0.0364,147.387,4,3
Do You Call My Name,From One,Ra,5w0jXRvylCbWxFrJx2H1Fl,2002-01-01,57,317160,0.438,0.00125,0.942,1.01e-06,0.421,0.511,-5.19,0.0575,91.299,4,4
"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire - Album Version (With Interlude)",Songs For The Deaf,Queens of the Stone Age,48OJGqiTSwiUmDwLpAlGZ6,2002-01-01,53,192493,0.507,0.0199,0.86,0.0387,0.251,0.557,-6.785,0.115,79.793,0,4
Prayer,Believe,Disturbed,3HGctlDltHdllOSTogGKhJ,2002-09-16,58,218973,0.65,0.000642,0.914,1.23e-06,0.0251,0.586,-4.672,0.0716,99.107,9,4
Driven Under,Disclaimer,Seether,3pavDZo8o2ctgkVhERSzy6,2002-01-01,53,272906,0.561,0.00033,0.86,0.000469,0.114,0.251,-3.273,0.0307,130.703,9,4
Over My Head (Better Off Dead),Does This Look Infected?,Sum 41,40sl0jG01g4FZkCrBzQhZX,2002-01-01,58,149306,0.44,0.00222,0.919,0.00503,0.0892,0.773,-4.462,0.0735,184.324,7,4
Roulette,Steal This Album!,System Of A Down,4sM7v7wyRAuV6ZTO2dvnCA,2002-11-26,61,201200,0.474,0.552,0.477,0.00729,0.133,0.227,-7.528,0.0266,129.014,5,4
You're So Last Summer,Tell All Your Friends,Taking Back Sunday,3kj21bGH2CrtMmoOpFvL34,2002-03-26,0,179453,0.473,0.0106,0.735,0.0,0.266,0.65,-6.131,0.0498,77.273,11,4
First It Giveth,Songs For The Deaf,Queens of the Stone Age,0UEMTz9APWfoJHdlXDeIzm,2002-01-01,52,198386,0.459,0.0207,0.964,0.114,0.246,0.356,-4.021,0.099,107.244,6,4
Gasoline,Disclaimer,Seether,5ih5herXfvp5coBVFhmoAW,2002-01-01,58,168560,0.473,3.4e-05,0.942,0.0375,0.0627,0.75,-2.698,0.0785,173.527,1,4
Always,Back Into Your System,Saliva,2HerxRQish8VLHvu20oxz2,2002-01-01,54,231200,0.363,0.0122,0.906,0.0,0.172,0.37,-4.415,0.0615,181.964,1,4
California - Tchad Blake Mix,The Guest,Phantom Planet,497Fkp3gRiGrRMoqBTDudr,2002,64,193933,0.4,0.0387,0.805,5.4e-05,0.109,0.324,-7.305,0.0407,158.459,4,4
Time For Heroes,Up The Bracket,The Libertines,79hW2iblmoT71PtfEj40Rn,2002,0,160280,0.363,0.00995,0.924,0.000307,0.0136,0.692,-4.181,0.0508,152.51,2,4
When I'm Gone,Away From The Sun,3 Doors Down,3WbphvawbMZ8FyqDxYGdSQ,2002-11-12,68,260333,0.53,0.00385,0.768,0.0,0.103,0.374,-5.611,0.0284,148.095,7,4
All My Life,One By One (Expanded Edition),Foo Fighters,6tsojOQ5wHaIjKqIryLZK6,2002-10-22,73,263440,0.577,0.000218,0.604,0.000579,0.477,0.637,-5.703,0.0495,167.719,5,4
Go With The Flow,Songs For The Deaf,Queens of the Stone Age,0wzRcekWyVCSyPtlPOeJau,2002-01-01,65,187146,0.246,0.00944,0.991,0.0753,0.867,0.415,-3.903,0.087,159.39,9,4
I'm Just A Kid,"No Pads, No Helmets...Just Balls",Simple Plan,1hIupFeRu3nmMcjbjxPnMc,2002-03-19,0,198333,0.527,0.00107,0.834,0.000102,0.0993,0.422,-5.531,0.0447,110.065,1,4
The Best Of Me,Say It Like You Mean It,The Starting Line,1Up4RdOBpChNDytatxKDXP,2002-07-16,58,258266,0.533,0.001,0.802,0.0,0.314,0.293,-4.212,0.0384,106.969,4,4
Fine Again,Disclaimer,Seether,4eTIe5eqds88bA9ua6p5p6,2002-01-01,65,243640,0.442,0.00049,0.855,0.0137,0.273,0.363,-2.985,0.0288,175.543,6,4
Get Free,Highly Evolved,The Vines,1JcGNoiwifg0MdJMVgJQYx,2002-01-01,64,126573,0.502,0.000163,0.978,1.27e-06,0.287,0.603,-3.278,0.0649,138.811,7,4
Obstacle 1,Turn on the Bright Lights,Interpol,1v3H5oOSFpYcSAcgkhJYdp,2002-08-20,0,251333,0.382,4.95e-05,0.941,0.52,0.0708,0.371,-4.906,0.0622,120.53,5,4
Cute Without The 'E' (Cut From The Team),Tell All Your Friends,Taking Back Sunday,6PsISpFaCEKwysPfwO9SfC,2002-03-26,1,211546,0.402,0.0394,0.859,0.0,0.0745,0.514,-4.41,0.0466,95.31,1,4
Girls & Boys,The Young and The Hopeless,Good Charlotte,65mxB9IWpmVo4qUjdGSxRB,2002-10-04,62,183493,0.663,0.00212,0.72,0.0,0.358,0.608,-5.497,0.0331,135.342,3,4
The Red,Wonder What's Next (Expanded Edition),Chevelle,1gyee1JuFFiP476LQpRMYU,2002,68,238400,0.509,0.000671,0.843,0.000803,0.348,0.332,-3.318,0.0488,140.055,1,3
Here Is Gone,Gutterflower,The Goo Goo Dolls,4KqTGPPmXowMPEoShSVOta,2002-04-08,56,238173,0.338,0.00052,0.685,0.000512,0.109,0.221,-5.178,0.0322,102.192,1,4
Away From The Sun,Away From The Sun,3 Doors Down,3THdexHRmED4euIY91Zrxc,2002-11-12,56,232066,0.541,0.0244,0.677,0.0,0.0854,0.237,-6.211,0.0271,131.922,0,4
Little By Little,Heathen Chemistry,Oasis,7DDhT4JJtpTNbf4sOWU6bI,2002,0,292866,0.41,0.0344,0.64,0.00525,0.115,0.123,-4.974,0.0271,145.848,2,4
Show Me How to Live,Audioslave,Audioslave,1Qdnvn4XlmZANCVy3XjrQo,2002-11-17,69,277840,0.433,0.000336,0.854,0.000177,0.162,0.368,-3.868,0.0483,89.4,9,4
My Friends Over You,Sticks And Stones,New Found Glory,4pImG3RdbaGfanzQOTFgyr,2002-06-11,66,220200,0.404,0.000193,0.98,0.0,0.0742,0.433,-4.038,0.107,177.793,2,4
Sk8er Boi,Let Go,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,2002-06-04,76,204000,0.487,6.79e-05,0.9,0.0,0.358,0.484,-4.417,0.0482,149.937,0,4
Send the Pain Below,Wonder What's Next (Expanded Edition),Chevelle,6dRAAG4sB71NAtVCHJep7s,2002,63,252360,0.468,0.000281,0.851,0.00483,0.0644,0.293,-3.617,0.0398,92.079,11,4
The Taste of Ink,The Used,The Used,5jZ1Z2GFTf2gwmFc3qiUxs,2002-06-25,65,208693,0.541,0.00143,0.904,0.0,0.193,0.541,-3.001,0.0435,98.122,7,4
In My Place,A Rush of Blood to the Head,Coldplay,2nvC4i2aMo4CzRjRflysah,2002-08-08,72,226680,0.424,0.0553,0.588,4.95e-06,0.298,0.193,-5.455,0.0278,144.636,9,4
Cochise,Audioslave,Audioslave,1TDk2Jmi4dVZhm2dum3Jim,2002-11-17,65,222026,0.452,0.000519,0.873,0.0,0.0592,0.433,-4.867,0.0613,80.473,9,4
Complicated,Let Go,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,2002-06-04,79,244506,0.585,0.0572,0.776,7.74e-06,0.3,0.427,-5.898,0.0459,77.987,5,4
Stop Crying Your Heart Out,Heathen Chemistry,Oasis,7bvpr3Hk4NV4EAmbYid5ds,2002,0,303133,0.376,0.0683,0.574,1.28e-06,0.0721,0.102,-5.335,0.0303,74.935,2,4
No One Knows,Songs For The Deaf,Queens of the Stone Age,6y20BV5L33R8YXM0YuI38N,2002-01-01,71,278746,0.509,0.0368,0.584,9.96e-05,0.384,0.685,-4.907,0.057,170.411,0,4
Girl All the Bad Guys Want,Drunk Enough To Dance,Bowling For Soup,0KqyBk4aVT88TEqBIC8mAP,2002,63,197800,0.582,0.000517,0.829,0.0,0.266,0.867,-5.688,0.0465,130.969,2,4
Perfect,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",Simple Plan,4j3X4KX8rURekAVIFUhI23,2018-04-06,68,277026,0.494,0.0273,0.672,0.0,0.105,0.557,-4.877,0.0405,156.208,3,4
Clocks,A Rush of Blood to the Head,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,2002-08-08,79,307879,0.577,0.599,0.749,0.0115,0.183,0.255,-7.215,0.0279,130.97,5,4
Losing Grip,Let Go,Avril Lavigne,2LA4v20vokK9Uaj7WEEMaf,2002-06-04,60,233760,0.534,0.00128,0.888,6.15e-06,0.0772,0.582,-4.667,0.0972,158.368,8,4
I Am Mine,Riot Act,Pearl Jam,79pY2Z5eFvXMt9bSdHLrnA,2002-11-08,59,215333,0.323,0.00394,0.728,0.000447,0.102,0.489,-5.416,0.0321,161.586,7,3
Hands Clean,Under Rug Swept,Alanis Morissette,2LVxvGhl2U5p2ql2ujc6vZ,2002-02-25,57,269400,0.513,0.00192,0.82,2.83e-06,0.504,0.52,-5.428,0.0299,99.952,7,4
Bother,Stone Sour,Stone Sour,0AfIsqZ4gTUg9CwwW2jLeK,2002-08-19,63,240400,0.272,0.388,0.281,2.29e-05,0.158,0.141,-7.634,0.0287,89.914,1,4
"Swing, Swing",The All-American Rejects,The All-American Rejects,003FTlCpBTM4eSqYSWPv4H,2002-10-15,67,233266,0.553,6.48e-05,0.717,0.128,0.0385,0.318,-5.857,0.0318,127.947,7,4
Best of You,In Your Honor,Foo Fighters,5FZxsHWIvUsmSK1IAvm2pp,2005-06-14,75,255626,0.366,0.000769,0.94,9.42e-05,0.188,0.369,-5.119,0.0696,130.198,1,4
"Dance, Dance",From Under The Cork Tree,Fall Out Boy,0a7BloCiNzLDD9qSQHh5m7,2005-05-03,75,180266,0.622,0.00523,0.961,0.0,0.0854,0.449,-3.198,0.154,114.452,11,4
I Write Sins Not Tragedies,A Fever You Can't Sweat Out,Panic! At The Disco,5cY8y2XgOfkAh4kSWLFKkz,2005-09-27,70,185586,0.566,0.0737,0.815,0.0,0.12,0.672,-4.481,0.14,169.961,9,4
Holiday,Holiday,Green Day,5vfjUAhefN7IjHbTvVCT4Z,2005-03-30,69,233026,0.538,0.000138,0.884,0.0,0.466,0.736,-3.251,0.031,146.511,8,4
Move Along,Move Along,The All-American Rejects,58HpsDKeYoLtNhXFQyQmz5,2005-01-01,60,238880,0.526,0.000124,0.92,0.0,0.371,0.615,-3.866,0.0472,109.86,3,4
Foxtrot Uniform Charlie Kilo,Hefty Fine,Bloodhound Gang,6uGQKWdjmKvgH1QdDCcM8N,2005-01-01,63,171973,0.767,0.00436,0.599,0.0381,0.0714,0.788,-5.176,0.0404,137.035,10,4
All These Things I Hate (Revolve Around Me),The Poison,Bullet For My Valentine,6XimI1O15wpfwUdrCnlrxo,2005,55,225440,0.495,0.0306,0.869,0.0,0.279,0.522,-3.48,0.0462,94.012,6,3
I Slept With Someone In Fall Out Boy And All I Got Was This Stupid Song Written About Me,From Under The Cork Tree,Fall Out Boy,79oQb66jALYYKX1hn4qs4p,2005-05-03,53,211493,0.392,0.00159,0.956,0.0,0.847,0.644,-3.271,0.0961,196.133,2,4
Banquet,Silent Alarm,Bloc Party,4juzduULFJiZVIcrC1tkxE,2005-02-02,63,201360,0.575,0.000128,0.936,0.0146,0.0828,0.879,-4.913,0.0512,150.234,10,4
In My Head,Lullabies To Paralyze,Queens of the Stone Age,3wOKvS2aaiIj86KnAzMbV0,2005-01-01,51,241200,0.473,0.0107,0.922,3.98e-05,0.0971,0.423,-4.042,0.0358,134.284,9,4
Stricken,Ten Thousand Fists,Disturbed,6RJdYpFQwLyNfDc5FbjkgV,2005-09-19,71,245226,0.402,9.14e-05,0.969,0.0325,0.225,0.262,-2.825,0.181,173.847,8,4
I'm Shipping Up To Boston,The Warrior's Code,Dropkick Murphys,7rSERmjAT38lC5QhJ8hnQc,2005-07-19,70,153600,0.452,0.000706,0.928,0.000637,0.226,0.6,-3.133,0.079,129.188,2,4
Tears Don't Fall,The Poison,Bullet For My Valentine,5pKCDm2fw4k6D6C5Rk646C,2005,64,348386,0.214,0.000705,0.931,3.09e-06,0.0797,0.233,-3.347,0.143,162.115,7,4
Attack,A Beautiful Lie,Thirty Seconds To Mars,0lHSJ0ZP8uUPnJXhMdGjOK,2005-01-01,61,188186,0.333,0.00332,0.877,0.00101,0.769,0.285,-1.894,0.0603,175.095,5,4
Burn The Witch,Lullabies To Paralyze,Queens of the Stone Age,1i7DbKzPcWERPNFa48NwwB,2005-01-01,46,215320,0.447,0.212,0.822,0.618,0.429,0.389,-4.446,0.093,124.758,2,4
B.Y.O.B.,Mezmerize,System Of A Down,0EYOdF5FCkgOJJla8DI2Md,2005-05-17,75,255466,0.538,0.00662,0.981,0.0,0.219,0.711,-2.688,0.14,101.414,1,4
Munich,The Back Room,Editors,1TF8mSG5YHyaS4o3NeBSAo,2005-01-01,60,226426,0.173,0.00052,0.872,0.0353,0.324,0.39,-4.39,0.0533,149.361,7,4
Helicopter,Silent Alarm,Bloc Party,5OVHnu9SgsdAravy4UyGq4,2005-02-02,58,220173,0.47,0.000159,0.954,0.0043,0.405,0.412,-3.631,0.134,170.1,11,4
"A Little Less Sixteen Candles, A Little More ""Touch Me""",From Under The Cork Tree,Fall Out Boy,4pmU8AtVu9qU40Xd9zjEfA,2005-05-03,61,169026,0.538,0.00704,0.889,0.0,0.312,0.696,-3.586,0.0596,133.044,7,4
Twisted Transistor,See You On the Other Side,Korn,77VW8u6inET54YAKN1RSnd,2005-12-06,5,188933,0.58,0.00043,0.983,0.00694,0.0801,0.416,-3.291,0.0636,110.053,5,4
A Beautiful Lie,A Beautiful Lie,Thirty Seconds To Mars,0mmaX70fKuhgg0hDrfsS29,2005-01-01,50,245306,0.479,0.00291,0.929,0.293,0.171,0.344,-5.106,0.0921,159.949,9,3
Ten Thousand Fists,Ten Thousand Fists,Disturbed,5hkgrWxkobGtg30I7DsfVu,2005-09-19,63,212040,0.54,2.55e-05,0.977,0.0588,0.0533,0.211,-3.409,0.0876,106.907,1,4
Happy?,Lost and Found,Mudvayne,0INUE1K7cEiE8VH63Rv5RJ,2005,68,216426,0.546,0.000823,0.97,2.08e-05,0.275,0.383,-2.661,0.097,100.065,5,4
Talk,X&Y,Coldplay,4wzt5Rrk3W98pHXAqutuJw,2005-06-07,62,311291,0.415,0.00541,0.554,0.00202,0.155,0.163,-10.839,0.0334,120.318,7,4
Little Sister,Lullabies To Paralyze,Queens of the Stone Age,1rzYrkxgRuLLJDqWdB32pK,2005-01-01,59,174026,0.361,0.0103,0.962,0.00103,0.294,0.927,-2.928,0.0659,161.292,1,4
Lonely Day,Hypnotize,System Of A Down,1VNWaY3uNfoeWqb5U8x2QX,2005-11-22,72,167906,0.47,0.362,0.796,1.1e-06,0.133,0.215,-3.277,0.0336,113.108,8,3
Coming Undone,See You On the Other Side,Korn,6p2liQLGoDaLXgND68bfVt,2005-12-06,8,199773,0.687,0.000658,0.677,0.000146,0.0564,0.546,-4.172,0.0508,75.052,2,4
Blind,Lifehouse,Lifehouse,7m6w9ijsXoXhYoyeAbA5Oy,2005-03-22,53,300066,0.425,0.00335,0.75,0.0,0.115,0.266,-4.796,0.0293,86.911,2,4
From Yesterday,A Beautiful Lie,Thirty Seconds To Mars,1JBa9B1iA4yNVpJ5wVGrZH,2005-01-01,58,247373,0.468,0.00578,0.876,0.00625,0.035,0.13,-4.841,0.0692,135.062,10,4
Blue Orchid,Get Behind Me Satan,The White Stripes,6vluCORdF8bV6zhXfKyKBp,2005-06-07,0,158280,0.481,0.11,0.638,5.76e-06,0.3,0.675,-8.428,0.311,151.235,10,4
Look After You,How To Save A Life,The Fray,5l6hpyTGBK0LAAxgPnqTQL,2005-09-13,70,266773,0.447,0.0575,0.592,4.47e-06,0.13,0.283,-3.015,0.0319,78.039,6,4
Remedy,Karma and Effect,Seether,5ynxx6zC4dgzsMHLYQ04Dc,2005-01-01,69,207213,0.55,0.000193,0.952,0.000666,0.0614,0.391,-4.664,0.0924,127.804,8,4
Right Here,Chapter V,Staind,36IkR2i4HaV3SRsSHzje6v,2005-08-08,45,251013,0.487,0.00141,0.627,3e-05,0.109,0.219,-6.506,0.0304,112.269,10,4
Feel Good Inc.,Demon Days,Gorillaz,0d28khcov6AiegSCpG5TuT,2005-05-23,83,222640,0.818,0.00836,0.705,0.00233,0.613,0.772,-6.679,0.177,138.559,6,4
Violent Pornography,Mezmerize,System Of A Down,249Z7XT6mf8B2zuI0RaeS0,2005-05-17,68,211333,0.459,0.0283,0.958,0.0,0.108,0.586,-2.333,0.0877,142.707,6,4
Far Away,All the Right Reasons,Nickelback,0ADZ5dmXhlfzjMw6lefoPl,2005-09-26,71,238173,0.518,0.000681,0.797,0.0,0.107,0.293,-5.153,0.0309,132.918,6,4
Scars,Scars,Papa Roach,7IdfUSSJnZtij0biEiNjOU,2005-05-23,39,209280,0.438,0.0904,0.934,0.0,0.128,0.455,-3.365,0.0572,89.592,11,4
Wasteland,The Autumn Effect,10 Years,0nTiC2fGkM4q8bGlBKGrGx,2005-01-01,52,229973,0.404,0.000344,0.797,0.000352,0.0824,0.361,-5.047,0.0763,146.58,6,4
Everyday I Love You Less And Less,Employment,Kaiser Chiefs,5dvBeCMTzUNjyWIcuykzyh,2005,59,217706,0.49,0.00466,0.956,6.15e-06,0.242,0.577,-4.556,0.0407,160.028,1,4
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,A Fever You Can't Sweat Out,Panic! At The Disco,7wOmQJeVX6qjNXqqsKOkPx,2005-09-27,54,200226,0.66,0.106,0.799,0.0,0.154,0.475,-4.644,0.0995,125.966,8,4
Do You Want To,You Could Have It So Much Better,Franz Ferdinand,6WrnSlcN0dzTO80mVVbBto,2005-10-03,61,215000,0.412,0.0724,0.944,0.000493,0.801,0.79,-2.896,0.0448,123.091,0,4
Hypnotize,Hypnotize,System Of A Down,6oO7WMjD6kEvCITLbVj0mu,2005-11-22,67,189440,0.274,0.0303,0.92,0.000412,0.115,0.0397,-4.096,0.0489,154.016,6,4
Every Day Is Exactly The Same,With Teeth (Bonus Tracks),Nine Inch Nails,11sSvwrDX5BBUhbBZRKUxy,2005-05-03,52,294893,0.607,0.0217,0.941,0.071,0.119,0.414,-6.163,0.0486,144.04,0,4
Ain't No Easy Way,Howl,Black Rebel Motorcycle Club,08wIj0oyQ2kKfmqCzX8r1m,2005-08-22,47,156813,0.533,0.0712,0.951,1.99e-06,0.0769,0.738,-4.294,0.046,95.796,8,4
I Only Wanna Be With You,The Strength / The Sound / The Songs,Volbeat,0JRab5KK5TKRiUuLiRw0WD,2005-04-22,5,164093,0.429,6.29e-06,0.991,0.0141,0.0389,0.607,-4.824,0.0874,137.928,2,4
Dirty Harry,Demon Days,Gorillaz,2bfGNzdiRa1jXZRdfssSzR,2005-05-23,71,230426,0.625,0.0315,0.877,0.0811,0.672,0.865,-7.176,0.162,192.296,10,4
Fully Alive,Flyleaf,Flyleaf,5G5vP38QuWBerw1FlA3c6O,2005,41,154133,0.451,0.0176,0.955,0.0,0.341,0.533,-4.117,0.0837,149.083,5,4
The Kill,A Beautiful Lie,Thirty Seconds To Mars,0lP4HYLmvowOKdsQ7CVkuq,2005-01-01,74,231533,0.179,0.0014,0.912,0.000294,0.582,0.289,-3.881,0.0791,182.99,4,3
Daft Punk Is Playing at My House,LCD Soundsystem,LCD Soundsystem,73mlvsfJM2qwlDUJxeaatI,2005-01-24,58,314556,0.92,0.0222,0.914,7.62e-05,0.114,0.974,-4.555,0.0444,135.923,7,4
Only,With Teeth (Bonus Tracks),Nine Inch Nails,72X2RPQiMoOjQrdI2B9Olu,2005-05-03,46,263093,0.7,0.000576,0.807,0.00488,0.0996,0.963,-5.711,0.029,112.15,9,4
Save Me,Here's To The Mourning,Unwritten Law,5wK87f6MxR78H9XnnwkRQ5,2005,47,212013,0.527,0.00233,0.881,0.0,0.116,0.467,-5.081,0.04,152.334,1,4
I Turn My Camera On,Gimme Fiction (Deluxe Edition),Spoon,10YGSqXSKL5g6VmXiuSdd2,2005,56,212106,0.943,0.028,0.466,1.29e-05,0.0909,0.782,-6.418,0.0367,100.172,10,4
It Ends Tonight,Move Along,The All-American Rejects,5ZqNz8GXWpkb95f7aVxTA0,2005-01-01,56,244826,0.454,0.00233,0.631,0.0,0.177,0.313,-4.733,0.0268,87.888,0,4
Photograph,All the Right Reasons,Nickelback,3hb2ScEVkGchcAQqrPLP0R,2005-09-26,68,258920,0.515,0.000932,0.876,0.000166,0.136,0.385,-3.756,0.0292,145.916,8,4
The Gift,Karma and Effect,Seether,5Vo2JtJMOozIKC7y37HLv8,2005-01-01,51,334186,0.529,0.000173,0.688,0.0239,0.141,0.223,-5.722,0.0313,113.289,8,4
Be Yourself,Out of Exile,Audioslave,3zwmW1gM4E8FlHXV5nE16u,2005-01-01,70,278973,0.423,0.143,0.845,5.07e-06,0.213,0.317,-3.509,0.0559,116.602,11,4
I'm So Sick,Flyleaf,Flyleaf,3v0ylYF51SKkgAi4PrfKTq,2005,50,176160,0.431,6.13e-05,0.959,6.19e-06,0.118,0.269,-4.257,0.0854,153.925,10,4
Land of Confusion,Ten Thousand Fists,Disturbed,4ClGNWLK9vZMBtO0CpnyOE,2005-09-19,63,287066,0.553,4.44e-05,0.991,0.0729,0.179,0.324,-3.703,0.0925,114.919,8,4
Bat Country,City of Evil,Avenged Sevenfold,3sHH7lklbfpcraDDvYnjo7,2005-06-06,68,311813,0.541,0.000248,0.968,8.28e-06,0.423,0.505,-4.129,0.0396,125.04,0,4
Kissing Families,Pikul,Silversun Pickups,7KBGSSpk34PRiBjM10YWwF,2005-07-26,50,290560,0.598,0.241,0.669,0.428,0.131,0.297,-7.691,0.0281,117.274,1,4
The Hand That Feeds,With Teeth (Bonus Tracks),Nine Inch Nails,4L5r9XNiWJ7cbqcIiNvVes,2005-05-03,57,211680,0.587,0.0172,0.99,0.000668,0.104,0.486,-4.496,0.0783,127.992,0,4
Welcome Home,Good Apollo I'm Burning Star IV Volume One: From Fear Through The Eyes Of Madness,Coheed and Cambria,42GP0xKtkolBnmqQRvSllO,2005-01-15,66,374973,0.442,0.00648,0.951,1.12e-06,0.0887,0.158,-5.27,0.11,154.004,11,4
Crooked Teeth,Plans,Death Cab for Cutie,4Qmm1kIX3RO1DKdsYQbLK0,2005-08-29,46,203733,0.579,0.000625,0.662,3.89e-06,0.117,0.574,-6.885,0.0245,102.951,9,4
Speed of Sound,X&Y,Coldplay,7clUVcSOtkNWa58Gw5RfD4,2005-06-07,70,287906,0.514,0.00488,0.898,0.0345,0.0746,0.353,-6.765,0.0577,123.067,11,4
Dirty Little Secret,Move Along,The All-American Rejects,5ZdzNVOmCSp5HFLk0EgvJS,2005-01-01,65,193653,0.469,0.000343,0.955,1.35e-06,0.548,0.462,-4.253,0.0432,143.853,10,4
All Around Me,Flyleaf,Flyleaf,5bHwCxqs3jhxjDeztcHFpd,2005,51,198466,0.472,0.0257,0.88,0.0,0.0506,0.5,-4.925,0.0519,146.929,9,4
Beverly Hills,Make Believe,Weezer,1yKu2MhpwzDXXH2tzG6xoa,2005-05-10,71,196093,0.693,0.0932,0.823,0.0,0.328,0.741,-3.761,0.0726,87.904,5,4
How to Save a Life,How To Save A Life,The Fray,5fVZC9GiM4e8vu99W0Xf6J,2005-09-13,79,262533,0.64,0.269,0.743,0.0,0.101,0.361,-4.08,0.0379,122.035,10,4
Dakota,Language.Sex.Violence.Other?,Stereophonics,3qaSqrrevBrb84xl5JlptU,2005-01-01,69,297426,0.506,0.129,0.93,0.00682,0.0931,0.305,-3.499,0.0675,146.994,4,4
E-Pro,Guero,Beck,01MBhRpvFkbeRwAp7gcF2W,2005-01-01,57,202360,0.624,0.00133,0.959,0.171,0.101,0.69,-6.253,0.0769,95.794,11,4
My Doorbell,Get Behind Me Satan,The White Stripes,0pzjcWYkyynxhONSm5C8Cu,2005-06-07,56,241866,0.614,0.29,0.663,0.00682,0.0986,0.823,-9.965,0.0352,97.083,8,4
"Sugar, We're Goin Down",From Under The Cork Tree,Fall Out Boy,2TfSHkHiFO4gRztVIkggkE,2005-05-03,77,229093,0.494,0.00579,0.842,0.0,0.122,0.574,-4.784,0.0843,162.011,7,4
Everything Is Alright,Commit This To Memory,Motion City Soundtrack,6xyiHZgrmXw7sMyYXbXjPV,2005-06-07,62,207633,0.435,0.000494,0.95,0.0,0.317,0.457,-3.869,0.106,160.987,8,4
Over My Head (Cable Car),How To Save A Life,The Fray,1N62wozuHCvczCkY4QidpP,2005-09-13,69,236266,0.592,0.022,0.729,0.0,0.0653,0.709,-4.156,0.0448,116.03,8,4
Lips Of An Angel,00s Top Rock,Various Artists,2afXib9CIONsPBk9wEzSl8,2019-07-05,42,261853,0.476,0.0217,0.736,1.08e-06,0.203,0.251,-5.38,0.0343,129.084,2,4
You And Me,Lifehouse,Lifehouse,0815caqt2Lytro5EIzMufT,2005-03-22,74,195493,0.459,0.114,0.427,0.0,0.168,0.354,-7.734,0.0267,139.902,7,3
Fix You,X&Y,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,2005-06-07,81,295533,0.209,0.164,0.417,0.00196,0.113,0.124,-8.74,0.0338,138.178,3,4
Perfect Situation,Make Believe,Weezer,1D7UBHqaPWDbBHs2S5YXge,2005-05-10,55,254333,0.47,0.0271,0.806,0.000142,0.2,0.403,-4.1,0.0328,93.853,6,4
Soul Meets Body,Plans,Death Cab for Cutie,6Wuv7MrhesuDsuGv8vcrOd,2005-08-29,55,230906,0.63,0.124,0.772,0.000432,0.116,0.717,-8.366,0.0251,128.133,2,4
Here It Goes Again,Oh No,OK Go,1pHP4JeQV9wDx87D6qH9hD,2005-01-01,67,179813,0.537,0.000342,0.882,9.06e-05,0.12,0.81,-2.306,0.0403,145.729,0,4
